TYPE	integer	integer	integer	integer	integer	text	text	float	float	float	float	float	float	float	boolean	boolean	boolean	boolean	boolean	boolean	float	boolean	boolean	float	float
FEATURES	FeatureNum	Row	Col	SubTypeMask	ControlType	ProbeName	SystematicName	PositionX	PositionY	gProcessedSignal	gProcessedSigError	gMedianSignal	gBGMedianSignal	gBGPixSDev	gIsSaturated	gIsFeatNonUnifOL	gIsBGNonUnifOL	gIsFeatPopnOL	gIsBGPopnOL	IsManualFlag	gBGSubSignal	gIsPosAndSignif	gIsWellAboveBG	SpotExtentX	gBGMeanSignal
DATA	2665	33	41	0	0	ASCRP3012295	ASCRP3012295	10922.4	2891.57	4.065422e+000	2.227367e+000	42	25	6.660652e+000	0	0	0	0	0	0	4.37172	1	0	57.5363	24.75
DATA	2666	33	42	0	0	ASCRP3001535	ASCRP3001535	10947.3	2892.18	3.363896e+002	3.370971e+001	390	26	6.589874e+000	0	0	0	0	0	0	362.905	1	1	49.8279	25.4333
DATA	2667	33	43	0	0	ASCRP3005444	ASCRP3005444	10972.9	2892.13	2.214185e+000	2.177272e+000	39	26	5.538006e+000	0	0	0	0	0	0	0.867559	0	0	47.5395	25.8519
DATA	2668	33	44	0	0	ASCRP3011401	ASCRP3011401	10998.2	2892.22	2.207586e+000	2.170323e+000	40	25	5.401519e+000	0	0	0	0	0	0	0.719236	0	0	46.1809	25.2813
DATA	2669	33	45	0	0	ASCRP3011708	ASCRP3011708	11023.3	2891.97	2.987011e+001	3.688062e+000	73	27.5	5.347252e+000	0	0	0	0	0	0	32.5174	1	1	48.2044	27.4
DATA	2670	33	46	0	0	CUST_5_PI418767722	NM_000841	11049.2	2891.87	6.145415e+000	2.243343e+000	47	27	4.712607e+000	0	0	0	1	0	0	6.70774	1	0	65	26.7188
DATA	2671	33	47	0	0	ASCRP3010204	ASCRP3010204	11074.8	2892.04	8.072809e+000	2.298960e+000	50	23	6.751045e+000	0	0	0	0	0	0	8.83184	1	0	49.1849	24.3125
DATA	2672	33	48	0	0	ASCRP3001807	ASCRP3001807	11100.3	2892	2.185990e+000	2.150611e+000	41	25	4.889166e+000	0	0	0	0	0	0	1.14154	0	0	50.4627	24.2414
DATA	2673	33	49	0	0	Negative036	Negative036	11125.5	2892	2.182072e+000	2.154050e+000	42.5	26	4.922476e+000	0	0	0	0	0	0	2.25528	0	0	54.1152	25.6667
DATA	2674	33	50	0	0	ASCRP3002864	ASCRP3002864	11150.5	2892	2.178777e+000	2.151052e+000	42	24	3.745082e+000	0	0	0	0	0	0	2.28449	0	0	54.1152	24.5556
DATA	2675	33	51	0	0	ASCRP3009747	ASCRP3009747	11176.1	2892.16	2.410257e+000	2.151894e+000	43	24.5	5.763536e+000	0	0	0	0	0	0	2.65439	1	0	49.5074	24.6053
DATA	2676	33	52	0	0	ASCRP3006172	ASCRP3006172	11201.2	2892.41	3.702807e+000	2.168249e+000	43	25	5.381962e+000	0	0	0	0	0	0	4.0816	1	0	49.1849	24
DATA	2677	33	53	0	0	ASCRP3008988	ASCRP3008988	11227	2892	2.172491e+000	2.134825e+000	40	24	5.021733e+000	0	0	0	0	0	0	-0.102945	0	0	54.9904	24.697
DATA	2678	33	54	0	0	ASCRP3011672	ASCRP3011672	11252.6	2891.9	3.881557e+000	2.169058e+000	45	23	4.993757e+000	0	0	0	0	0	0	4.28336	1	0	48.2044	24.1765
DATA	2679	33	55	0	0	ASCRP3001805	ASCRP3001805	11277.6	2892.19	7.143230e+000	2.250443e+000	48	28	5.027345e+000	0	0	0	0	0	0	7.88258	1	0	49.5074	26.625
DATA	2680	33	56	0	0	ASCRP3000226	ASCRP3000226	11302.9	2892.31	1.107696e+001	2.404995e+000	51	26	5.686171e+000	0	0	0	0	0	0	12.2198	1	1	47.8731	25.1944
DATA	2681	33	57	0	0	ASCRP3002396	ASCRP3002396	11328.3	2892.31	3.484929e+001	4.087469e+000	79.5	24.5	4.132295e+000	0	0	0	0	0	0	38.4207	1	1	48.8603	23.6
DATA	2682	33	58	0	0	ASCRP3001438	ASCRP3001438	11353.7	2892.33	5.927457e+000	2.218751e+000	47	23	6.321634e+000	0	0	0	0	0	0	6.5286	1	0	39.8942	24.9655
DATA	2683	33	59	0	0	ASCRP3011470	ASCRP3011470	11379.2	2892.28	9.311844e+000	2.334661e+000	49	25	5.789904e+000	0	0	0	0	0	0	10.2428	1	0	48.2044	24.1667
DATA	2684	33	60	0	0	A_23_P53126	NM_005574	11404.6	2891.97	2.548883e+000	2.159525e+000	42	24	5.532959e+000	0	0	0	0	0	0	2.79911	1	0	49.1849	24.6364
DATA	2685	33	61	0	0	ASCRP3011238	ASCRP3011238	11429.9	2892.24	3.896694e+000	2.183882e+000	44	24	6.964725e+000	0	0	0	0	0	0	4.27046	1	0	47.2035	23.6897
DATA	2686	33	62	0	0	ASCRP3010842	ASCRP3010842	11455.5	2892	1.143453e+001	2.438684e+000	51	25.5	5.478170e+000	0	0	0	0	0	0	12.5013	1	1	54.1152	26.7
DATA	2687	33	63	0	0	ASCRP3003669	ASCRP3003669	11480.9	2892.02	2.089121e+001	3.004990e+000	63	25	5.313567e+000	0	0	0	0	0	0	22.7769	1	1	50.1463	25.3448
DATA	2688	33	64	0	0	ASCRP3000863	ASCRP3000863	11506.4	2892.07	9.486844e+000	2.365447e+000	50	25.5	5.379193e+000	0	0	0	0	0	0	10.3103	1	0	47.8731	25.0833
DATA	2689	33	65	0	0	ASCRP3010658	ASCRP3010658	11531.3	2891.79	2.212749e+000	2.183502e+000	41	23	6.147985e+000	0	0	0	0	0	0	2.15892	0	0	43.7019	23.4815
DATA	2690	33	66	0	0	ASCRP3008944	ASCRP3008944	11557.2	2892.09	2.221658e+000	2.185203e+000	41	25	5.723378e+000	0	0	0	0	0	0	1.0243	0	0	49.1849	25.2188
DATA	2691	33	67	0	0	ASCRP3009467	ASCRP3009467	11582.4	2892.75	6.555413e+000	2.288467e+000	49	23	5.286736e+000	0	0	0	0	0	0	7.04091	1	0	48.5334	24.1429
DATA	2692	33	68	0	0	ASCRP3000627	ASCRP3000627	11607.7	2892.28	8.224011e+001	8.513931e+000	124.5	26	4.884242e+000	0	0	0	0	0	0	87.9174	1	1	51.0895	25.6786
DATA	2693	33	69	0	0	ASCRP3002964	ASCRP3002964	11633.4	2892.29	1.607481e+001	2.736300e+000	58	24.5	5.702496e+000	0	0	0	0	0	0	17.0955	1	1	49.5074	23.9615
DATA	2694	33	70	1028	1	(+)E1A_r60_n11	E1A_r60_n11	11658.4	2892.57	2.489444e+000	2.240323e+000	43	25.5	6.837987e+000	0	0	0	0	0	0	2.63312	1	0	52.6241	25.625
DATA	2695	33	71	0	0	ASCRP3005396	ASCRP3005396	11684.4	2892.43	2.279580e+000	2.240056e+000	39	24	5.416621e+000	0	0	0	0	0	0	-2.43896	0	0	57.5363	24.1613
DATA	2696	33	72	0	0	ASCRP3008122	ASCRP3008122	11709.4	2892.23	8.370128e+001	8.668337e+000	129.5	24	6.098230e+000	0	0	0	0	0	0	87.4457	1	1	50.4627	24.1667
DATA	2697	33	73	0	0	ASCRP3003436	ASCRP3003436	11735	2892.54	1.059306e+001	2.504592e+000	51	23	5.440919e+000	0	0	0	0	0	0	10.9917	1	0	49.8279	23.2973
DATA	2698	33	74	0	0	ASCRP3000856	ASCRP3000856	11760.4	2892.39	2.431922e+002	2.442643e+001	294	23	6.483520e+000	0	0	0	0	0	0	250.529	1	1	52.9257	24.2703
DATA	2699	33	75	0	0	ASCRP3007342	ASCRP3007342	11785.8	2892.95	2.343935e+000	2.303296e+000	39.5	25	5.054687e+000	0	0	0	0	0	0	-0.949937	0	0	49.1849	24.6296
DATA	2700	33	76	0	0	ASCRP3000542	ASCRP3000542	11811.4	2892.34	9.419841e+000	2.506013e+000	50	26.5	4.797435e+000	0	0	0	0	0	0	9.55255	1	0	51.4001	26.1538
DATA	2701	33	77	0	0	ASCRP3010486	ASCRP3010486	11836.5	2892.53	5.595345e+000	2.407595e+000	48.5	23.5	4.605447e+000	0	0	0	0	0	0	5.62707	1	0	51.7088	24.0833
DATA	2702	33	78	0	0	ASCRP3004726	ASCRP3004726	11862	2892.46	5.790490e+000	2.432609e+000	47.5	23	5.777274e+000	0	0	0	0	0	0	5.77153	1	0	55.8519	24.7576
DATA	2703	33	79	0	0	ASCRP3013178	ASCRP3013178	11887.4	2892.43	3.750220e+001	4.444275e+000	79	25	5.821974e+000	0	0	0	0	0	0	37.0323	1	1	57.5363	24.8462
DATA	2704	33	80	0	0	ASCRP3005348	ASCRP3005348	11912.6	2892.49	3.701898e+000	2.436238e+000	46	23	7.012911e+000	0	0	0	0	0	0	3.62042	1	0	51.7088	24.0294
DATA	2705	33	81	0	0	ASCRP3010701	ASCRP3010701	11938.2	2893.08	2.475372e+000	2.432454e+000	40.5	25	7.422430e+000	0	0	0	0	0	0	-0.156808	0	0	45.4864	25.3226
DATA	2706	33	82	0	0	ASCRP3006916	ASCRP3006916	11963	2892.46	2.501440e+000	2.458070e+000	39	23	7.010436e+000	0	0	0	0	0	0	-2.33224	0	0	42.2201	23.1714
DATA	2707	34	1	0	0	ASCRP3004236	ASCRP3004236	9919.57	2898.96	2.519811e+000	2.476496e+000	40	24	5.589157e+000	0	0	0	0	0	0	0.408942	0	0	49.1849	24.9286
DATA	2708	34	2	0	0	ASCRP3010053	ASCRP3010053	9944.15	2898.84	3.561805e+002	3.570434e+001	379	24	6.565379e+000	0	0	0	0	0	0	338.124	1	1	52.6241	24.3143
DATA	2709	34	3	0	0	ASCRP3000065	ASCRP3000065	9969.56	2899.23	4.073005e+001	4.770915e+000	79	26	4.921570e+000	0	0	0	0	0	0	38.6078	1	1	46.8651	26.1143
DATA	2710	34	4	0	0	ASCRP3004557	ASCRP3004557	9995.14	2899.4	2.530629e+000	2.486753e+000	40	26.5	6.328007e+000	0	0	0	0	0	0	-0.505573	0	0	48.8603	25.6765
DATA	2711	34	5	0	0	ASCRP3012386	ASCRP3012386	10020.4	2899.07	8.360841e+002	8.364541e+001	819.5	26	5.759464e+000	0	0	0	0	0	0	791.481	1	1	49.8279	24.8333
DATA	2712	34	6	0	0	ASCRP3012644	ASCRP3012644	10046	2898.54	5.382645e+000	2.544924e+000	45.5	26	6.440251e+000	0	0	0	0	0	0	5.09613	1	0	55.8519	26.9118
DATA	2713	34	7	0	0	ASCRP3012988	ASCRP3012988	10071.2	2898.76	6.222167e+000	2.562980e+000	45.5	23	3.910883e+000	0	0	0	0	0	0	5.89344	1	0	47.2035	22.0882
DATA	2714	34	8	0	0	ASCRP3000334	ASCRP3000334	10096.6	2898.93	3.431117e+001	4.236019e+000	76	23	5.971892e+000	0	0	0	0	0	0	32.5259	1	1	46.5243	24.2222
DATA	2715	34	9	0	0	ASCRP3007552	ASCRP3007552	10122.4	2898.96	4.748513e+000	2.526073e+000	45	24	4.936676e+000	0	0	0	0	0	0	4.50719	1	0	48.8603	23.5882
DATA	2716	34	10	0	1	RC4	RC4	10147.5	2899	2.520771e+000	2.477066e+000	39	23	5.426340e+000	0	0	0	0	0	0	-2.36048	0	0	54.1152	25.3871
DATA	2717	34	11	0	0	ASCRP3005580	ASCRP3005580	10172.6	2899.03	2.515876e+000	2.474111e+000	42	21.5	4.881233e+000	0	0	0	0	0	0	0.912449	0	0	49.1849	23.0333
DATA	2718	34	12	0	0	ASCRP3009157	ASCRP3009157	10198.1	2899.56	2.510343e+000	2.473147e+000	42	26	5.309857e+000	0	0	0	0	0	0	1.68788	0	0	43.7019	25.1379
DATA	2719	34	13	0	0	ASCRP3005538	ASCRP3005538	10223.9	2899.41	1.273476e+002	1.297024e+001	163	25	5.514382e+000	0	0	0	0	0	0	121.896	1	1	47.2035	25.3429
DATA	2720	34	14	0	0	ASCRP3008019	ASCRP3008019	10249.2	2899.03	4.899971e+001	5.479719e+000	83	24.5	4.881233e+000	0	0	0	0	0	0	47.0395	1	1	49.1849	23.9667
DATA	2721	34	15	0	0	ASCRP3006332	ASCRP3006332	10274.5	2899.23	1.213188e+001	2.729931e+000	50	24.5	5.056206e+000	0	0	0	0	0	0	11.6824	1	0	42.9674	24
DATA	2722	34	16	0	0	A_23_P87238	NM_006512	10300	2899.27	4.413992e+000	2.476988e+000	46	25	6.880384e+000	0	0	0	0	0	0	4.26478	1	0	47.8731	25.5556
DATA	2723	34	17	0	0	ASCRP3012800	ASCRP3012800	10325.8	2898.89	2.471158e+000	2.428313e+000	39	24.5	7.079761e+000	0	0	0	0	0	0	-1.95862	0	0	47.8731	24.8611
DATA	2724	34	18	0	0	ASCRP3007462	ASCRP3007462	10350.9	2899.09	4.348682e+002	4.355407e+001	465.5	23	5.953602e+000	0	0	0	0	0	0	423.294	1	1	46.8651	23.7143
DATA	2725	34	19	0	0	A_23_P111995	NM_002318	10376.3	2899.1	7.269729e+000	2.517063e+000	47.5	24	6.809780e+000	0	0	0	0	0	0	7.10427	1	0	49.5074	24.2571
DATA	2726	34	20	0	0	ASCRP3007749	ASCRP3007749	10401.7	2899.45	2.442411e+000	2.402541e+000	41	23	5.954073e+000	0	0	0	0	0	0	1.07015	0	0	46.1809	23.0588
DATA	2727	34	21	0	0	ASCRP3006288	ASCRP3006288	10426.7	2899.1	1.702896e+001	2.934544e+000	56	26	6.334579e+000	0	0	0	0	0	0	16.7798	1	1	45.835	25.2424
DATA	2728	34	22	0	0	ASCRP3012500	ASCRP3012500	10452.2	2899.03	5.496626e+001	5.989533e+000	94.5	22	5.679889e+000	0	0	0	0	0	0	54.4012	1	1	46.1809	22.2647
DATA	2729	34	23	0	0	ASCRP3010417	ASCRP3010417	10477.6	2899.16	6.746918e+001	7.150694e+000	108.5	23.5	5.468525e+000	0	0	0	0	0	0	67.0729	1	1	49.1849	23.8571
DATA	2730	34	24	0	0	ASCRP3002860	ASCRP3002860	10503.2	2899.23	6.628007e+000	2.449448e+000	49	25	5.904432e+000	0	0	0	0	0	0	6.61924	1	0	47.8731	25.5833
DATA	2731	34	25	0	0	Negative016	Negative016	10528.5	2899	4.103669e+001	4.727488e+000	77	25	4.683103e+000	0	0	0	0	0	0	41.1733	1	1	54.1152	24.0625
DATA	2732	34	26	0	0	Negative051	Negative051	10553.9	2899.07	2.377436e+000	2.337845e+000	42	25	7.333528e+000	0	0	0	0	0	0	0.879571	0	0	46.8651	25.6296
DATA	2733	34	27	0	0	ASCRP3003549	ASCRP3003549	10579.4	2898.99	2.366241e+000	2.325215e+000	37	26.5	7.176270e+000	0	0	0	0	0	0	-2.52465	0	0	49.1849	27.4667
DATA	2734	34	28	0	0	ASCRP3000136	ASCRP3000136	10604.6	2899.04	6.802774e+000	2.412307e+000	46	23	6.160654e+000	0	0	0	0	0	0	6.92196	1	0	45.835	23.5294
DATA	2735	34	29	0	0	ASCRP3013016	ASCRP3013016	10629.9	2899.24	3.008402e+002	3.017209e+001	342	28	6.625261e+000	0	0	0	0	0	0	307.542	1	1	48.8603	25.5862
DATA	2736	34	30	0	0	ASCRP3004509	ASCRP3004509	10655.7	2899.08	6.891332e+000	2.393956e+000	48	28.5	6.886936e+000	0	0	0	0	0	0	7.07868	1	0	49.1849	27.5333
DATA	2737	34	31	0	0	ASCRP3006181	ASCRP3006181	10680	2899	7.141191e+000	2.391481e+000	47	24	5.497270e+000	0	0	0	0	0	0	7.36828	1	0	46.8651	25.1282
DATA	2738	34	32	0	0	ASCRP3009463	ASCRP3009463	10706.7	2898.71	2.311305e+000	2.271232e+000	39	24	5.240919e+000	0	0	0	0	0	0	-1.80347	0	0	46.5243	24.0571
DATA	2739	34	33	0	0	Negative028	Negative028	10731.8	2899.67	3.369246e+000	2.286413e+000	44	25	5.286876e+000	0	0	0	0	0	0	3.50854	1	0	46.8651	24.3929
DATA	2740	34	34	0	0	ASCRP3001795	ASCRP3001795	10757	2899.64	2.291190e+000	2.253819e+000	42	22	4.764452e+000	0	0	0	0	0	0	1.07715	0	0	49.1849	21.7
DATA	2741	34	35	0	0	ASCRP3008725	ASCRP3008725	10782.3	2899.81	7.710925e+000	2.370677e+000	48.5	23.5	5.553777e+000	0	0	0	0	0	0	8.10023	1	0	48.5334	23.1111
DATA	2742	34	36	0	0	ASCRP3004724	ASCRP3004724	10808	2899.43	2.271334e+000	2.231954e+000	38	25	5.075982e+000	0	0	0	0	0	0	-1.70074	0	0	51.0895	24.8529
DATA	2743	34	37	0	0	ASCRP3001821	ASCRP3001821	10833.3	2899.71	8.481330e+000	2.379178e+000	50	23	5.249468e+000	0	0	0	0	0	0	8.98527	1	0	50.7771	24.1667
DATA	2744	34	38	1028	1	(+)E1A_r60_a22	E1A_r60_a22	10858.9	2899.45	4.175049e+001	4.725678e+000	85	24.5	6.155639e+000	0	0	0	0	0	0	44.4121	1	1	51.7088	25
DATA	2745	34	39	0	0	ASCRP3002108	ASCRP3002108	10883.9	2899.72	4.942360e+001	5.412148e+000	95	26	6.883088e+000	0	0	0	0	0	0	52.7716	1	1	51.4001	26.2424
DATA	2746	34	40	0	0	ASCRP3001285	ASCRP3001285	10909.5	2899.45	1.590452e+001	2.712473e+000	59	24	6.299725e+000	0	0	0	0	0	0	17.0459	1	1	49.5074	24.575
DATA	2747	34	41	0	0	ASCRP3009253	ASCRP3009253	10935	2899.46	2.228138e+000	2.189507e+000	39	26	6.323740e+000	0	0	0	0	0	0	-0.764557	0	0	65	25.8056
DATA	2748	34	42	0	0	ASCRP3006395	ASCRP3006395	10960.5	2899.31	2.220652e+000	2.182150e+000	37	23	6.493587e+000	0	0	0	0	0	0	-2.04391	0	0	50.7771	23.8
DATA	2750	34	44	0	0	Negative026	Negative026	11010.8	2899.7	4.522467e+000	2.215906e+000	45	25	4.805497e+000	0	0	0	0	0	0	4.90958	1	0	47.2035	26.0303
DATA	2751	34	45	0	0	ASCRP3001141	ASCRP3001141	11036.5	2899.5	2.278019e+001	3.141513e+000	59.5	27	4.162971e+000	0	0	0	0	0	0	24.7987	1	1	57.5363	26.9459
DATA	2752	34	46	0	0	ASCRP3006412	ASCRP3006412	11061.9	2899.16	6.403697e+000	2.250834e+000	47	24	6.393592e+000	0	0	0	0	0	0	6.98872	1	0	47.8731	25.3438
DATA	2753	34	47	0	0	ASCRP3007303	ASCRP3007303	11087.2	2899.39	6.516912e+000	2.249598e+000	47	22	4.318365e+000	0	0	0	0	0	0	7.12775	1	0	51.4001	22.2
DATA	2754	34	48	0	0	ASCRP3013306	ASCRP3013306	11112.7	2899.63	3.522791e+001	4.126523e+000	78	26	4.451435e+000	0	0	0	0	0	0	38.6042	1	1	51.0895	25.6207
DATA	2755	34	49	0	0	ASCRP3011389	ASCRP3011389	11138.1	2899.5	3.332765e+004	3.332766e+003	36508	25	6.747922e+000	0	0	0	0	0	0	36584.9	1	1	56.9804	25.6286
DATA	2756	34	50	0	0	ASCRP3013403	ASCRP3013403	11163.7	2899.52	9.373707e+000	2.338317e+000	49	24	5.569549e+000	0	0	0	0	0	0	10.3046	1	0	51.7088	24.575
DATA	2757	34	51	0	0	Negative055	Negative055	11188.9	2899.73	2.177620e+000	2.139864e+000	39	25	6.313466e+000	0	0	0	0	0	0	-0.233052	0	0	49.1849	23.7879
DATA	2758	34	52	0	0	ASCRP3005499	ASCRP3005499	11214.2	2899.7	1.674057e+001	2.715450e+000	59	25	4.157003e+000	0	0	0	0	0	0	18.439	1	1	49.5074	25.3143
DATA	2759	34	53	0	0	ASCRP3009079	ASCRP3009079	11239.6	2899.43	4.601733e+001	5.073634e+000	82.5	24	5.115336e+000	0	0	0	0	0	0	50.7159	1	1	57.5363	24
DATA	2760	34	54	0	0	ASCRP3004515	ASCRP3004515	11265.2	2899.67	4.196949e+000	2.177179e+000	44	25	5.959249e+000	0	0	0	0	0	0	4.62641	1	0	50.1463	24.9333
DATA	2761	34	55	0	0	ASCRP3008672	ASCRP3008672	11290.4	2899.87	2.121921e+001	3.011231e+000	63	27	5.631544e+000	0	0	0	0	0	0	23.3879	1	1	47.2035	26
DATA	2762	34	56	0	0	CUST_8_PI418767722	NM_021009	11315.9	2899.5	2.108540e+001	3.002362e+000	66	23	5.614136e+000	0	0	0	0	0	0	23.2321	1	1	51.7088	23.5
DATA	2763	34	57	0	0	CUST_10_PI418767722	NM_002046	11340.9	2899.7	5.753495e+001	6.138227e+000	103	23	4.336521e+000	0	0	0	0	0	0	63.3449	1	1	50.1463	23.3448
DATA	2764	34	58	0	0	ASCRP3006637	ASCRP3006637	11366.4	2899.65	1.530201e+001	2.631830e+000	58	24	5.570067e+000	0	0	0	0	0	0	16.8291	1	1	51.0895	24.7778
DATA	2765	34	59	0	0	Negative030	Negative030	11391.7	2899.99	2.182224e+000	2.144389e+000	37	26	4.492645e+000	0	0	0	0	0	0	-3.16809	0	0	49.8279	25.5357
DATA	2767	34	61	0	0	ASCRP3003930	ASCRP3003930	11442.7	2899.83	9.322231e+001	9.567581e+000	140	25	6.621355e+000	0	0	0	0	0	0	101.975	1	1	51.4001	25.1351
DATA	2768	34	62	0	0	ASCRP3004596	ASCRP3004596	11468.2	2899.71	4.765588e+002	4.770472e+001	563	25	4.880089e+000	0	0	0	0	0	0	519.997	1	1	52.0157	25.3793
DATA	2769	34	63	0	0	ASCRP3007119	ASCRP3007119	11492.8	2899.93	2.202488e+000	2.164301e+000	38	25	5.014786e+000	0	0	0	0	0	0	-1.50234	0	0	46.8651	24.075
DATA	2770	34	64	0	0	ASCRP3010869	ASCRP3010869	11519.1	2899.5	2.209875e+000	2.171786e+000	40	23	6.255604e+000	0	0	0	0	0	0	0.339251	0	0	56.9804	22.8485
DATA	2771	34	65	0	0	ASCRP3010279	ASCRP3010279	11544.3	2899.83	2.217935e+000	2.179480e+000	40	25.5	6.019374e+000	0	0	0	0	0	0	-1.03381	0	0	47.2035	25.6563
DATA	2772	34	66	0	0	ASCRP3012057	ASCRP3012057	11569.9	2899.83	2.226982e+000	2.188473e+000	41	25.5	5.761049e+000	0	0	0	0	0	0	0.228712	0	0	46.8651	25.3056
DATA	2773	34	67	0	0	ASCRP3005154	ASCRP3005154	11595.4	2899.57	1.441604e+002	1.458266e+001	185	24	4.839264e+000	0	0	0	0	0	0	154.447	1	1	57.5363	25.125
DATA	2774	34	68	0	0	ASCRP3006130	ASCRP3006130	11620.4	2899.88	6.405632e+000	2.299613e+000	48	25.5	5.291503e+000	0	0	0	0	0	0	6.8301	1	0	51.0895	25.5
DATA	2775	34	69	0	0	ASCRP3012349	ASCRP3012349	11645.7	2899.73	1.564145e+002	1.579822e+001	205	25	7.162217e+000	0	0	0	0	0	0	165.917	1	1	50.4627	24.2121
DATA	2776	34	70	0	0	ASCRP3009992	ASCRP3009992	11671.3	2899.53	3.238071e+001	3.933222e+000	73	23	6.328280e+000	0	0	0	0	0	0	34.1531	1	1	49.8279	23.5667
DATA	2777	34	71	0	0	A_23_P250196	NM_178812	11696.7	2899.5	2.285877e+000	2.246245e+000	39	24	5.563157e+000	0	0	0	0	0	0	-2.18252	0	0	57.5363	24.7778
DATA	2778	34	72	0	0	ASCRP3006028	ASCRP3006028	11722.1	2900	7.058321e+000	2.368354e+000	48	26	6.607216e+000	0	0	0	0	0	0	7.35249	1	0	47.8731	25.697
DATA	2779	34	73	0	0	A_23_P215720	NM_000492	11747.2	2899.93	2.316263e+000	2.276104e+000	39	23	6.064784e+000	0	0	0	0	0	0	-2.86237	0	0	44.4243	24.3333
DATA	2780	34	74	0	0	ASCRP3006392	ASCRP3006392	11772.7	2899.68	2.333290e+000	2.292836e+000	41	25.5	5.891744e+000	0	0	0	0	0	0	-0.293012	0	0	49.8279	25.3333
DATA	2781	34	75	0	0	ASCRP3010049	ASCRP3010049	11798.5	2899.9	1.636928e+001	2.831781e+000	57	23	4.392431e+000	0	0	0	0	0	0	16.6826	1	1	48.2044	24.2963
DATA	2782	34	76	0	0	ASCRP3011387	ASCRP3011387	11823.6	2899.57	4.265713e+001	4.860298e+000	85	25	4.302692e+000	0	0	0	0	0	0	43.1247	1	1	57.5363	24.75
DATA	2783	34	77	0	0	ASCRP3009939	ASCRP3009939	11849.1	2900.19	1.630490e+002	1.647328e+001	202	24.5	5.330028e+000	0	0	0	0	0	0	163.442	1	1	45.4864	24.7333
DATA	2784	34	78	0	0	ASCRP3001000	ASCRP3001000	11874.6	2899.57	2.412488e+000	2.378042e+000	42	23	5.250096e+000	0	0	0	0	0	0	1.85984	0	0	57.5363	24.2813
DATA	2785	34	79	0	0	ASCRP3010918	ASCRP3010918	11899.7	2899.97	2.434808e+000	2.392631e+000	42.5	26	5.815015e+000	0	0	0	0	0	0	0.131497	0	0	48.8603	25.2424
DATA	2786	34	80	0	0	ASCRP3002315	ASCRP3002315	11925.7	2900.12	4.728008e+000	2.462389e+000	46.5	24	6.908622e+000	0	0	0	0	0	0	4.60745	1	0	49.1849	24.7059
DATA	2787	34	81	0	0	ASCRP3007328	ASCRP3007328	11951.3	2899.73	2.484840e+000	2.441758e+000	35	25	7.638471e+000	0	0	0	0	0	0	-6.64428	0	0	51.4001	24.7097
DATA	2788	34	82	0	0	ASCRP3010746	ASCRP3010746	11975.9	2900.08	5.551226e+002	5.556704e+001	571.5	25	6.026199e+000	0	0	0	0	0	0	529.942	1	1	50.7771	25.2807
DATA	2789	35	1	0	0	AS_circRNA_control203	AS_circRNA_control203	9906.31	2906.15	4.737718e+000	2.521301e+000	46	24	5.813112e+000	0	0	0	0	0	0	4.50539	1	0	45.4864	24.6801
DATA	2790	35	2	0	0	ASCRP3011591	ASCRP3011591	9931.5	2906	3.388823e+000	2.504753e+000	41	23	6.780514e+000	0	0	0	0	0	0	3.21571	1	0	54.1152	24.2414
DATA	2791	35	3	0	0	AS_circRNA_control214	AS_circRNA_control214	9956.86	2906.39	8.082553e+000	2.614105e+000	48	25	5.639442e+000	0	0	0	0	0	0	7.65643	1	0	45.4864	24.5946
DATA	2792	35	4	0	0	ASCRP3001582	ASCRP3001582	9983.03	2906.01	2.532677e+000	2.488766e+000	40	27	4.530423e+000	0	0	0	0	0	0	-1.74994	0	0	46.8651	27.4839
DATA	2793	35	5	0	0	ASCRP3005766	ASCRP3005766	10008	2906	8.624028e+000	2.635437e+000	48	24	5.677520e+000	0	0	0	0	0	0	8.15518	1	0	54.9904	24.3514
DATA	2794	35	6	0	0	ASCRP3012327	ASCRP3012327	10033.4	2905.95	3.836626e+000	2.520147e+000	43	27	6.850559e+000	0	0	0	0	0	0	3.62741	1	0	49.1849	26.3889
DATA	2795	35	7	0	0	ASCRP3000393	ASCRP3000393	10058.5	2906	2.534096e+000	2.490160e+000	39	24	5.968513e+000	0	0	0	0	0	0	-2.00548	0	0	54.1152	24.1379
DATA	2796	35	8	0	0	ASCRP3005590	ASCRP3005590	10084	2906.22	1.100833e+001	2.721173e+000	52	23	6.454042e+000	0	0	0	0	0	0	10.4173	1	0	46.8651	23.8919
DATA	2797	35	9	0	0	ASCRP3011799	ASCRP3011799	10109.3	2906.32	3.015773e+000	2.504175e+000	43	25	6.191745e+000	0	0	0	0	0	0	2.85685	1	0	44.4243	24.7188
DATA	2798	35	10	0	0	Negative041	Negative041	10134.9	2906.26	2.526096e+000	2.482299e+000	37	25	5.761836e+000	0	0	0	0	0	0	-0.729758	0	0	45.835	25.2059
DATA	2799	35	11	0	0	ASCRP3012693	ASCRP3012693	10160.3	2906.81	2.521766e+000	2.481684e+000	41	26	6.027714e+000	0	0	0	0	0	0	1.27701	0	0	41.8414	26.5
DATA	2800	35	12	0	0	ASCRP3003793	ASCRP3003793	10185.5	2905.72	4.683652e+000	2.516323e+000	43	22.5	5.466828e+000	0	0	0	0	0	0	4.46125	1	0	48.5334	23.9
DATA	2801	35	13	0	0	ASCRP3008083	ASCRP3008083	10210.8	2906.49	3.280443e+000	2.488409e+000	42	26	5.524049e+000	0	0	0	0	0	0	3.13184	1	0	45.835	25.5313
