TYPE	integer	integer	integer	integer	integer	text	text	float	float	float	float	float	float	float	boolean	boolean	boolean	boolean	boolean	boolean	float	boolean	boolean	float	float
FEATURES	FeatureNum	Row	Col	SubTypeMask	ControlType	ProbeName	SystematicName	PositionX	PositionY	gProcessedSignal	gProcessedSigError	gMedianSignal	gBGMedianSignal	gBGPixSDev	gIsSaturated	gIsFeatNonUnifOL	gIsBGNonUnifOL	gIsFeatPopnOL	gIsBGPopnOL	IsManualFlag	gBGSubSignal	gIsPosAndSignif	gIsWellAboveBG	SpotExtentX	gBGMeanSignal
DATA	4663	57	71	0	0	ASCRP3002328	ASCRP3002328	2194.57	620.851	2.702937e+000	2.652965e+000	35	25	4.769590e+000	0	0	0	0	0	0	-3.00654	0	0	48.5334	24.3438
DATA	4664	57	72	0	0	A_23_P39682	NM_001079	2219.58	620.873	2.684846e+000	2.635209e+000	38	23	5.267242e+000	0	0	0	0	0	0	-1.07891	0	0	47.8731	22.6207
DATA	4665	57	73	0	0	ASCRP3007600	ASCRP3007600	2244.8	620.5	1.726448e+001	3.134201e+000	56	21	5.314711e+000	0	0	0	0	0	0	18.3243	1	1	42.9674	22.6154
DATA	4666	57	74	0	0	ASCRP3000347	ASCRP3000347	2270.31	621.026	5.599389e+001	6.171368e+000	96.5	21	5.054189e+000	0	0	0	0	0	0	59.9145	1	1	49.1849	22.2
DATA	4667	57	75	0	0	ASCRP3000029	ASCRP3000029	2295.91	620.935	4.721880e+000	2.614851e+000	44	21	6.433250e+000	0	0	0	0	0	0	5.09742	1	0	65	21.6207
DATA	4668	57	76	0	0	ASCRP3006802	ASCRP3006802	2321.5	621	1.302836e+001	2.861124e+000	52	26	8.055687e+000	0	0	0	0	0	0	14.2003	1	1	54.1152	26.5862
DATA	4669	57	77	0	0	ASCRP3000224	ASCRP3000224	2346.5	621	1.241267e+002	1.266619e+001	173	23	5.944519e+000	0	0	0	0	0	0	136.674	1	1	54.1152	23.8214
DATA	4670	57	78	0	0	ASCRP3006321	ASCRP3006321	2372	621	2.621398e+001	3.617842e+000	69	24	6.079934e+000	0	0	0	0	0	0	29.1893	1	1	54.9904	24.0323
DATA	4671	57	79	0	0	ASCRP3000220	ASCRP3000220	2397.5	621	4.708274e+000	2.507958e+000	44	24	6.117997e+000	0	0	0	0	0	0	5.3066	1	0	54.1152	24.4667
DATA	4672	57	80	0	0	ASCRP3000266	ASCRP3000266	2422.5	621	4.454481e+000	2.472463e+000	44.5	25	4.822464e+000	0	0	0	0	0	0	5.08529	1	0	65	24.4483
DATA	4673	57	81	0	0	ASCRP3008837	ASCRP3008837	2448.3	620.939	7.345312e+000	2.507578e+000	48	26.5	5.768482e+000	0	0	0	0	0	0	8.50589	1	0	45.835	25.3462
DATA	4674	57	82	0	0	ASCRP3010328	ASCRP3010328	2473.49	620.917	2.406461e+000	2.361971e+000	38	23	6.072869e+000	0	0	0	0	0	0	-2.0352	0	0	48.2044	23.1064
DATA	4675	58	1	0	0	ASCRP3011051	ASCRP3011051	429.071	628.1	4.978950e+001	5.684011e+000	91	24	5.286109e+000	0	0	0	0	0	0	50.4161	1	1	46.8651	24.175
DATA	4676	58	2	0	0	ASCRP3000281	ASCRP3000281	454.563	628.014	1.142138e+002	1.175350e+001	155	25	4.917296e+000	0	0	0	0	0	0	114.3	1	1	48.2044	24.4138
DATA	4677	58	3	0	0	ASCRP3009881	ASCRP3009881	480.071	627.786	4.546405e+002	4.555044e+001	491	22	3.765566e+000	0	0	0	0	0	0	450.168	1	1	46.8651	22.4444
DATA	4678	58	4	0	0	ASCRP3005549	ASCRP3005549	505.5	628	1.689575e+001	3.296969e+000	55	21	7.034673e+000	0	0	0	0	0	0	16.5691	1	1	54.1152	22.2941
DATA	4679	58	5	0	0	ASCRP3012161	ASCRP3012161	530.47	627.712	2.908910e+000	2.855131e+000	38	23.5	5.714758e+000	0	0	0	0	0	0	-1.52056	0	0	46.1809	23.5385
DATA	4680	58	6	0	0	ASCRP3003222	ASCRP3003222	556.032	627.774	3.126906e+000	2.894320e+000	43	21	3.403534e+000	0	0	0	0	0	0	3.01718	1	0	45.4864	21.7407
DATA	4681	58	7	0	0	ASCRP3000510	ASCRP3000510	581.797	627.949	6.060192e+000	2.960123e+000	45	24	6.477940e+000	0	0	0	0	0	0	5.80708	1	0	44.0646	25.1875
DATA	4682	58	8	0	0	ASCRP3009638	ASCRP3009638	607.203	627.824	1.383139e+001	3.226334e+000	53	25	6.400072e+000	0	0	0	0	0	0	13.1746	1	0	47.8731	24.9333
DATA	4684	58	10	0	0	ASCRP3006242	ASCRP3006242	657.907	627.935	4.371175e+004	4.371176e+003	40638	22	6.941775e+000	0	0	0	0	0	0	41233.1	1	1	54.4085	23.4
DATA	4685	58	11	0	0	ASCRP3006151	ASCRP3006151	683.063	628.114	6.086155e+001	6.765401e+000	95	23	5.467323e+000	0	0	0	0	0	0	57.192	1	1	48.5334	22.9655
DATA	4686	58	12	0	0	ASCRP3001229	ASCRP3001229	708.239	627.985	9.153245e+000	3.102045e+000	46	22	5.186764e+000	0	0	0	0	0	0	8.57415	1	0	46.1809	22.4571
DATA	4687	58	13	0	0	ASCRP3002542	ASCRP3002542	734.093	627.935	3.027803e+000	2.971826e+000	38	23	5.457120e+000	0	0	0	0	0	0	-1.07352	0	0	54.4085	23.3611
DATA	4688	58	14	0	0	ASCRP3011756	ASCRP3011756	759.697	628.053	2.805575e+001	4.091456e+000	64	23	5.057222e+000	0	0	0	0	0	0	26.1561	1	1	49.1849	24.037
DATA	4689	58	15	0	0	ASCRP3006567	ASCRP3006567	784.716	627.905	1.072920e+003	1.073334e+002	1027	24.5	5.469116e+000	0	0	0	0	0	0	998.744	1	1	48.8603	24.5417
DATA	4690	58	16	0	0	ASCRP3013008	ASCRP3013008	810.5	628	4.362981e+001	5.286922e+000	76.5	23	5.975162e+000	0	0	0	0	0	0	40.5679	1	1	54.1152	22.7
DATA	4691	58	17	0	0	A_23_P213661	NM_015216	835.316	627.658	3.044160e+000	2.987880e+000	36.5	24	4.959412e+000	0	0	0	0	0	0	-0.584611	0	0	48.2044	23.7188
DATA	4692	58	18	0	0	ASCRP3013536	ASCRP3013536	861.072	628.145	3.045104e+000	2.991086e+000	38	21	5.729045e+000	0	0	0	0	0	0	1.08433	0	0	46.8651	21.6829
DATA	4693	58	19	0	0	ASCRP3009792	ASCRP3009792	886.192	627.974	1.538374e+002	1.567135e+001	177	23	5.497996e+000	0	0	0	0	0	0	142.916	1	1	49.1849	23.8065
DATA	4694	58	20	0	0	AS_circRNA_control213	AS_circRNA_control213	911.539	627.895	2.616152e+002	2.633154e+001	279	22	4.895333e+000	0	0	0	0	0	0	243.137	1	1	48.8603	22.5833
DATA	4695	58	21	0	0	ASCRP3006119	ASCRP3006119	937.422	627.984	2.099770e+001	3.649833e+000	54	23.5	6.199433e+000	0	0	0	0	0	0	19.5282	1	1	44.0646	22.7917
DATA	4696	58	22	1028	1	(+)E1A_r60_1	E1A_r60_1	962.698	628.444	6.942572e+000	3.062287e+000	44	23	5.844322e+000	0	0	0	0	0	0	6.46273	1	0	44.4243	23.4878
DATA	4697	58	23	0	0	ASCRP3004200	ASCRP3004200	988	628	3.035168e+000	2.979054e+000	37	21	5.132576e+000	0	0	0	0	0	0	-0.326426	0	0	54.9904	21.52
DATA	4698	58	24	0	0	ASCRP3000707	ASCRP3000707	1013.36	628.203	3.031004e+000	2.979003e+000	38	22	6.633366e+000	0	0	0	0	0	0	1.44664	0	0	42.9674	23.1923
DATA	4699	58	25	0	0	ASCRP3012237	ASCRP3012237	1038.5	628.056	1.131516e+001	3.178624e+000	48	23.5	5.273975e+000	0	0	0	0	0	0	10.5762	1	0	48.5334	23.5
DATA	4700	58	26	0	0	ASCRP3006069	ASCRP3006069	1063.86	627.913	3.021230e+000	2.966490e+000	39	23	5.200961e+000	0	0	0	0	0	0	0.761835	0	0	46.8651	22.9167
DATA	4701	58	27	0	0	ASCRP3010596	ASCRP3010596	1089.38	628	5.550771e+000	3.011522e+000	44	25.5	6.364585e+000	0	0	0	0	0	0	5.20662	1	0	45.4864	24.7143
DATA	4702	58	28	0	0	ASCRP3009327	ASCRP3009327	1115	628.167	1.031581e+001	3.129073e+000	47	22	5.673746e+000	0	0	0	0	0	0	9.69518	1	0	44.7812	22.5161
DATA	4703	58	29	0	0	ASCRP3002144	ASCRP3002144	1140.72	628.111	3.003627e+000	2.948396e+000	37.5	22	5.439975e+000	0	0	0	0	0	0	0.395663	0	0	47.8731	23.52
DATA	4704	58	30	0	0	ASCRP3013040	ASCRP3013040	1165.43	628.188	3.054140e+000	2.957912e+000	41	24	5.588988e+000	0	0	0	0	0	0	2.88214	1	0	46.8651	24.2667
DATA	4705	58	31	0	0	ASCRP3010387	ASCRP3010387	1191.12	627.784	2.752345e+001	4.024214e+000	61	23	7.153538e+000	0	0	0	0	0	0	26.0292	1	1	47.5395	23.6571
DATA	4706	58	32	0	0	ASCRP3003003	ASCRP3003003	1216.71	628.114	2.984516e+000	2.929490e+000	37	22	6.812920e+000	0	0	0	0	0	0	0.281721	0	0	47.2035	23.3889
DATA	4707	58	33	0	0	ASCRP3010054	ASCRP3010054	1242	628	2.978033e+000	2.922976e+000	37	24	7.687023e+000	0	0	0	0	0	0	-0.299386	0	0	65	23.9032
DATA	4708	58	34	0	0	ASCRP3006380	ASCRP3006380	1267.01	627.912	8.941335e+000	3.050654e+000	46	23	5.642251e+000	0	0	0	0	0	0	8.51132	1	0	46.8651	23.9474
DATA	4709	58	35	0	0	ASCRP3008848	ASCRP3008848	1292.8	627.957	5.230696e+000	2.956833e+000	44	21	3.927027e+000	0	0	0	0	0	0	4.99023	1	0	46.8651	21.3077
DATA	4710	58	36	0	0	ASCRP3003422	ASCRP3003422	1318.39	628.069	2.958512e+000	2.910928e+000	39.5	25	4.970149e+000	0	0	0	0	0	0	1.94441	0	0	65	24.9643
DATA	4711	58	37	1028	1	(+)E1A_r60_a97	E1A_r60_a97	1343.5	628	2.952253e+000	2.900508e+000	39.5	21.5	5.540342e+000	0	0	0	0	0	0	1.22858	0	0	65	21.8462
DATA	4712	58	38	0	0	ASCRP3004776	ASCRP3004776	1368.47	628.361	2.946044e+000	2.902820e+000	40	21	4.499950e+000	0	0	0	0	0	0	2.45052	0	0	47.5395	21.4118
DATA	4713	58	39	0	0	Negative056	Negative056	1394.5	628	6.294536e+000	2.953366e+000	44	22.5	6.367445e+000	0	0	0	1	0	0	6.05654	1	0	54.1152	23.6875
DATA	4714	58	40	0	0	ASCRP3002538	ASCRP3002538	1419.61	628.069	2.208630e+001	3.629148e+000	59	23	6.557439e+000	0	0	0	0	0	0	21.2941	1	1	53.8203	24
DATA	4715	58	41	0	0	ASCRP3012377	ASCRP3012377	1445.39	628.069	2.928028e+000	2.873895e+000	36	24	4.823671e+000	0	0	0	0	0	0	-2.43076	0	0	53.8203	24.037
DATA	4716	58	42	0	0	ASCRP3009680	ASCRP3009680	1470.5	628	4.816836e+000	2.908569e+000	43	20	4.642024e+000	0	0	0	0	0	0	4.66235	1	0	54.1152	22
DATA	4717	58	43	0	0	ASCRP3000870	ASCRP3000870	1495.65	627.933	2.827336e+002	2.841796e+001	315	23	4.982302e+000	0	0	0	0	0	0	274.178	1	1	49.1849	23.64
DATA	4718	58	44	0	0	ASCRP3010187	ASCRP3010187	1521.27	628.027	3.570129e+001	4.572992e+000	72	21.5	5.469976e+000	0	0	0	0	0	0	34.6857	1	1	48.2044	21.0714
DATA	4719	58	45	0	0	ASCRP3008292	ASCRP3008292	1546.56	628.106	3.609377e+001	4.600504e+000	75	20	3.891892e+000	0	0	0	0	0	0	35.1303	1	1	45.4864	20.9643
DATA	4720	58	46	0	0	ASCRP3005548	ASCRP3005548	1572.06	628.056	1.609017e+001	3.270667e+000	54.5	21	4.181489e+000	0	0	0	0	0	0	15.6884	1	1	46.8651	21.2121
DATA	4721	58	47	0	0	ASCRP3013131	ASCRP3013131	1597.5	628.352	8.082787e+000	2.955184e+000	46	24.5	5.740321e+000	0	0	0	0	0	0	7.89486	1	0	65	23.85
DATA	4722	58	48	0	0	ASCRP3000553	ASCRP3000553	1623	628.455	1.095699e+001	3.041802e+000	49	23	4.898510e+000	0	0	0	0	0	0	10.7207	1	0	55.8519	23.7333
DATA	4723	58	49	0	0	ASCRP3003576	ASCRP3003576	1648.3	628.068	5.161937e+001	5.888219e+000	88	20	4.279532e+000	0	0	0	0	0	0	50.5894	1	1	48.8603	20.5758
DATA	4724	58	50	0	0	ASCRP3003264	ASCRP3003264	1673.49	627.903	3.436540e+000	2.849058e+000	42	22	4.652667e+000	0	0	0	0	0	0	3.37354	1	0	47.8731	22.7742
DATA	4725	58	51	0	0	ASCRP3004454	ASCRP3004454	1699.11	628.5	2.645701e+004	2.645703e+003	26150	22	3.867255e+000	0	0	0	0	0	0	26017.7	1	1	56.9804	22.7931
DATA	4726	58	52	0	0	ASCRP3012799	ASCRP3012799	1724.37	628.36	5.036829e+001	5.771814e+000	88.5	22.5	4.149201e+000	0	0	0	0	0	0	49.6153	1	1	48.8603	22.6111
DATA	4727	58	53	0	0	ASCRP3010265	ASCRP3010265	1749.89	628.5	6.746026e+001	7.309253e+000	102	23	4.037997e+000	0	0	0	0	0	0	66.5687	1	1	56.9804	22.3448
DATA	4728	58	54	0	0	ASCRP3008506	ASCRP3008506	1775.42	628.427	1.464360e+001	3.167398e+000	51	23	5.883979e+000	0	0	0	0	0	0	14.4759	1	1	65	23.0606
DATA	4729	58	55	0	0	ASCRP3006968	ASCRP3006968	1800.47	628.273	6.048981e+001	6.667061e+000	97.5	23	4.827645e+000	0	0	0	0	0	0	59.9056	1	1	49.8279	23.8846
DATA	4730	58	56	0	0	ASCRP3002241	ASCRP3002241	1825.92	627.778	6.891954e+001	7.438333e+000	107	21	5.884695e+000	0	0	0	0	0	0	68.3835	1	1	45.4864	22.5
DATA	4731	58	57	0	0	ASCRP3010474	ASCRP3010474	1851.44	628.067	8.341829e+001	8.796787e+000	121	24	5.773680e+000	0	0	0	0	0	0	82.9414	1	1	48.8603	24.1538
DATA	4732	58	58	0	0	ASCRP3009110	ASCRP3009110	1876.54	628.358	1.306358e+001	3.077378e+000	50	24	6.070103e+000	0	0	0	0	0	0	13.017	1	0	46.1809	24.3333
DATA	4733	58	59	0	0	ASCRP3004708	ASCRP3004708	1902.23	628.571	7.955670e+000	2.891381e+000	44	19.5	5.187512e+000	0	0	0	0	0	0	7.94603	1	0	49.5074	20.8438
DATA	4734	58	60	0	0	ASCRP3005192	ASCRP3005192	1927.58	628.427	2.825137e+000	2.777494e+000	39	24	6.818412e+000	0	0	0	0	0	0	1.59768	0	0	57.5363	24.75
DATA	4735	58	61	0	0	ASCRP3002360	ASCRP3002360	1953.11	628.5	1.898106e+001	3.354141e+000	55	25	5.625403e+000	0	0	0	0	0	0	19.0566	1	1	56.9804	24.3871
DATA	4736	58	62	0	0	ASCRP3003962	ASCRP3003962	1978.17	628.047	2.480812e+001	3.709230e+000	63	21	5.953459e+000	0	0	0	0	0	0	24.978	1	1	45.835	22.7333
DATA	4737	58	63	0	0	ASCRP3000479	ASCRP3000479	2003.56	627.938	6.605712e+001	7.154813e+000	102.5	24.5	4.506902e+000	0	0	0	0	0	0	66.7205	1	1	44.0646	24.3571
DATA	4738	58	64	0	0	Negative003	Negative003	2029.1	628.333	2.790787e+000	2.739192e+000	35	21.5	4.736740e+000	0	0	0	0	0	0	-2.02784	0	0	45.1352	21.0476
DATA	4739	58	65	0	0	ASCRP3013125	ASCRP3013125	2054.43	627.968	9.957532e+001	1.032470e+001	137	22	6.401008e+000	0	0	0	0	0	0	101.308	1	1	44.0646	23.4828
DATA	4740	58	66	0	0	ASCRP3002203	ASCRP3002203	2079.84	628.105	9.608261e+000	2.882481e+000	47	23	5.255649e+000	0	0	0	0	0	0	9.81607	1	0	48.2044	23.2857
DATA	4741	58	67	0	0	ASCRP3008158	ASCRP3008158	2105.5	628.5	1.167114e+001	2.946230e+000	49.5	23	4.009220e+000	0	0	0	0	0	0	11.9784	1	0	57.5363	23.0769
DATA	4742	58	68	0	0	ASCRP3012547	ASCRP3012547	2130.56	628.25	8.668747e+000	2.828169e+000	47	21.5	5.503573e+000	0	0	0	0	0	0	8.94043	1	0	50.7771	20.9688
DATA	4743	58	69	0	1	ETG09_35454	ETG09_35454	2156.33	628.5	2.748923e+000	2.691363e+000	40.5	23	3.918861e+000	0	0	0	0	0	0	2.8507	1	0	57.5363	22.2333
DATA	4744	58	70	0	0	ASCRP3006123	ASCRP3006123	2181.43	628.547	1.499200e+001	3.054868e+000	54	23.5	4.384724e+000	0	0	0	0	0	0	15.6381	1	1	49.5074	22.5
DATA	4745	58	71	0	0	A_23_P97584	NM_014597	2206.77	628.4	2.694426e+000	2.644612e+000	38	22	4.571813e+000	0	0	0	0	0	0	-0.56241	0	0	49.1849	22.4828
DATA	4746	58	72	0	0	ASCRP3006373	ASCRP3006373	2232.5	627.886	6.766577e+000	2.711581e+000	45	22	5.298621e+000	0	0	0	0	0	0	7.1547	1	0	47.8731	21.3462
DATA	4747	58	73	0	0	ASCRP3008438	ASCRP3008438	2257.62	628.558	1.207190e+001	2.872023e+000	50	20	4.949747e+000	0	0	0	0	0	0	12.8613	1	0	49.8279	21.2
DATA	4748	58	74	0	0	A_23_P111995	NM_002318	2283.33	628.5	2.985493e+001	3.948499e+000	70	20	5.838761e+000	0	0	0	0	0	0	32.0769	1	1	57.5363	21.3448
DATA	4749	58	75	0	0	ASCRP3011680	ASCRP3011680	2308.5	628.5	2.411707e+001	3.517809e+000	66	22	5.728001e+000	0	0	0	0	0	0	26.1457	1	1	57.5363	23.32
DATA	4750	58	76	0	0	ASCRP3001116	ASCRP3001116	2333.85	628.413	1.494079e+002	1.515448e+001	199.5	22.5	5.725188e+000	0	0	0	0	0	0	163.573	1	1	48.8603	22.5
DATA	4751	58	77	0	0	CUST_6_PI418767722	NM_022551	2359.39	628.353	1.931619e+001	3.166399e+000	58	23.5	4.478048e+000	0	0	0	1	0	0	21.3752	1	1	40.6843	23.1429
DATA	4752	58	78	0	0	Negative026	Negative026	2385	628.235	1.492970e+001	2.894689e+000	55	24	5.429576e+000	0	0	0	1	0	0	16.7143	1	1	46.1809	23.1379
DATA	4753	58	79	0	0	ASCRP3001727	ASCRP3001727	2410.38	628.234	2.495464e+000	2.461578e+000	43	24	5.649367e+000	0	0	0	0	0	0	2.78023	0	0	49.8279	23.2857
DATA	4754	58	80	0	0	ASCRP3006387	ASCRP3006387	2435.75	628.338	7.302785e+000	2.524671e+000	48	23	4.753220e+000	0	0	0	0	0	0	8.3896	1	0	46.1809	22.6
DATA	4755	58	81	0	0	ASCRP3003093	ASCRP3003093	2460.9	627.89	2.427153e+000	2.383291e+000	40	24.5	6.310364e+000	0	0	0	0	0	0	0.808816	0	0	50.1463	24.2
DATA	4756	58	82	0	0	ASCRP3011001	ASCRP3011001	2486.16	628.72	1.578465e+001	2.827660e+000	59	22	5.351485e+000	0	0	0	0	0	0	18.6799	1	1	49.1849	21.8924
DATA	4757	59	1	0	0	ASCRP3012253	ASCRP3012253	416.589	634.753	2.779267e+000	2.734992e+000	42	22	5.638736e+000	0	0	0	0	0	0	2.00547	0	0	47.8731	22.4113
DATA	4758	59	2	0	0	ASCRP3005636	ASCRP3005636	441.851	634.91	5.845334e+000	2.822547e+000	48	23.5	6.409418e+000	0	0	0	0	0	0	5.8772	1	0	46.1809	23.625
DATA	4759	59	3	0	0	ASCRP3010488	ASCRP3010488	467.523	634.446	5.444616e+002	5.451771e+001	555	23	5.795246e+000	0	0	0	0	0	0	541.349	1	1	44.7812	23.6571
DATA	4760	59	4	0	0	ASCRP3008667	ASCRP3008667	492.608	634.931	2.647601e+002	2.662582e+001	247	21	4.140988e+000	0	1	0	0	0	0	260.628	1	1	53.8203	21.8276
DATA	4761	59	5	0	0	ASCRP3007344	ASCRP3007344	518	635	8.251874e+001	8.728903e+000	120	23.5	6.628483e+000	0	0	0	0	0	0	80.498	1	1	46.8651	23.8333
DATA	4762	59	6	0	0	ASCRP3010430	ASCRP3010430	543.298	634.985	1.588637e+001	3.279622e+000	55	22.5	5.067088e+000	0	0	0	0	0	0	15.3727	1	1	45.835	22.6538
DATA	4763	59	7	0	0	ASCRP3006527	ASCRP3006527	568.838	634.838	1.433384e+001	3.225934e+000	51	23	5.761352e+000	0	0	0	0	0	0	13.7705	1	0	46.1809	23.5455
DATA	4764	59	8	0	0	ASCRP3005684	ASCRP3005684	594.437	635.028	1.021601e+002	1.062200e+001	138	24	5.392897e+000	0	0	0	0	0	0	97.5161	1	1	48.2044	24.25
DATA	4765	59	9	0	0	ASCRP3001751	ASCRP3001751	619.721	635	1.061116e+002	1.100686e+001	140	23	7.058784e+000	0	0	0	0	0	0	100.729	1	1	46.1809	23.6333
DATA	4766	59	10	0	0	ASCRP3003794	ASCRP3003794	645.5	635	1.648367e+001	3.369753e+000	54	20	6.158420e+000	0	0	0	0	0	0	15.5714	1	1	65	21.3636
DATA	4767	59	11	0	0	ASCRP3002053	ASCRP3002053	670.5	635	4.070765e+001	5.027865e+000	74.5	24.5	6.448309e+000	0	0	0	0	0	0	38.2995	1	1	54.1152	23.8929
DATA	4768	59	12	0	0	ASCRP3009390	ASCRP3009390	695.75	635.441	5.148541e+000	3.005690e+000	43	21	4.740821e+000	0	0	0	0	0	0	4.82714	1	0	46.1809	21.6538
DATA	4769	59	13	0	0	ASCRP3005435	ASCRP3005435	721.5	635	7.658463e+000	3.066901e+000	45	22	4.733026e+000	0	0	0	0	0	0	7.15989	1	0	54.1152	23.1923
DATA	4770	59	14	0	0	ASCRP3010205	ASCRP3010205	746.5	635	9.978933e+001	1.041337e+001	117	23	5.472423e+000	0	0	0	0	0	0	93.0831	1	1	54.1152	23.8529
DATA	4771	59	15	0	0	ASCRP3004525	ASCRP3004525	772.557	634.672	4.091798e+000	3.009707e+000	42	24	5.938086e+000	0	0	0	0	0	0	3.81	1	0	43.3362	24.4783
DATA	4772	59	16	0	0	ASCRP3008597	ASCRP3008597	797.157	634.957	7.202295e+000	3.071154e+000	43.5	23.5	5.387785e+000	0	0	0	0	0	0	6.69786	1	0	46.8651	22.9375
DATA	4773	59	17	0	0	A_23_P148798	NM_015984	823.028	634.775	3.044312e+000	2.988030e+000	36	23	4.403017e+000	0	0	0	0	0	0	-2.12743	0	0	46.8651	23.2857
DATA	4774	59	18	0	0	ASCRP3009398	ASCRP3009398	847.721	635.229	1.000304e+001	3.152259e+000	47.5	23	5.317514e+000	0	0	0	0	0	0	9.29054	1	0	44.4243	22.6842
DATA	4775	59	19	0	0	ASCRP3006014	ASCRP3006014	873.5	635	8.867272e+000	3.118228e+000	46	22	5.292722e+000	0	0	0	0	0	0	8.23524	1	0	54.1152	22.7097
DATA	4777	59	21	0	0	ASCRP3011664	ASCRP3011664	925.029	634.942	3.043095e+000	2.986835e+000	37	21	4.796816e+000	0	0	0	0	0	0	-2.00957	0	0	46.8651	21.7949
DATA	4778	59	22	0	0	ASCRP3006424	ASCRP3006424	949.686	635.243	6.084354e+000	3.045735e+000	43	23	5.065288e+000	0	0	0	0	0	0	5.66042	1	0	47.2035	23.3333
DATA	4779	59	23	0	0	ASCRP3004508	ASCRP3004508	975.174	635	3.322306e+002	3.335653e+001	345	21	4.707350e+000	0	0	0	0	0	0	309.426	1	1	46.8651	22.3226
DATA	4780	59	24	0	0	A_23_P7313	NM_001040058	1000.6	635.169	3.033169e+000	2.977093e+000	35	22	5.760366e+000	0	0	0	0	0	0	-2.87161	0	0	45.1352	22
DATA	4781	59	25	0	0	ASCRP3000791	ASCRP3000791	1026.04	635.261	1.583182e+001	3.367903e+000	54	25	6.566447e+000	0	0	0	0	0	0	14.787	1	1	46.1809	25.2414
DATA	4782	59	26	0	0	ASCRP3002443	ASCRP3002443	1051.22	635.25	1.603288e+002	1.630523e+001	187.5	24	5.434062e+000	0	0	0	0	0	0	149.996	1	1	45.1352	23.9355
DATA	4783	59	27	0	0	ASCRP3004331	ASCRP3004331	1076.76	635.014	7.646563e+001	8.200309e+000	107	22	5.168549e+000	0	0	0	0	0	0	71.6676	1	1	46.8651	22.2059
DATA	4784	59	28	0	0	ASCRP3009919	ASCRP3009919	1102.04	635.306	3.730317e+002	3.742016e+001	388	23	6.530213e+000	0	0	0	0	0	0	350.298	1	1	47.5395	23.6667
DATA	4785	59	29	0	0	ASCRP3011679	ASCRP3011679	1128.01	634.623	6.081630e+000	3.012572e+000	44	24	6.441618e+000	0	0	0	0	0	0	5.7227	1	0	46.1809	23.8611
DATA	4786	59	30	0	0	ASCRP3009633	ASCRP3009633	1152.74	635.318	9.265807e+000	3.086817e+000	47	24	5.189020e+000	0	0	0	0	0	0	8.73695	1	0	45.4864	24.1852
DATA	4787	59	31	0	0	ASCRP3009056	ASCRP3009056	1178.75	634.662	2.993403e+000	2.938062e+000	37	22	6.272121e+000	0	0	0	0	0	0	-0.360009	0	0	46.8651	22.3143
DATA	4788	59	32	0	0	ASCRP3005353	ASCRP3005353	1203.82	635.194	6.279166e+000	2.998138e+000	44	21.5	6.159785e+000	0	0	0	0	0	0	5.94667	1	0	47.5395	22.175
DATA	4789	59	33	0	0	Negative004	Negative004	1229.76	635.56	2.980058e+000	2.924964e+000	34	24.5	7.463578e+000	0	0	0	0	0	0	-4.48573	0	0	39.8942	24.8529
DATA	4790	59	34	0	0	ASCRP3005204	ASCRP3005204	1254.7	635.205	9.513388e+002	9.517864e+001	910.5	22.5	6.605747e+000	0	0	0	0	0	0	904.982	1	1	50.1463	22.7857
DATA	4791	59	35	0	0	ASCRP3006087	ASCRP3006087	1280.78	634.954	1.282362e+001	3.181863e+000	50	21.5	5.148500e+000	0	0	0	0	0	0	12.2265	1	0	45.835	21.5938
DATA	4792	59	36	0	0	ASCRP3010618	ASCRP3010618	1305.55	634.891	2.960486e+000	2.910273e+000	40	22.5	5.723268e+000	0	0	0	0	0	0	1.54917	0	0	44.4243	23.1765
DATA	4793	59	37	0	0	ASCRP3008579	ASCRP3008579	1330.8	634.9	2.459632e+001	3.802175e+000	60	25	6.639045e+000	0	0	0	0	0	0	23.5526	1	1	46.8651	24.3333
DATA	4794	59	38	0	0	ASCRP3011163	ASCRP3011163	1356.21	635.24	1.516838e+002	1.544182e+001	183	21	5.114980e+000	0	0	0	0	0	0	145.565	1	1	48.2044	21.3143
DATA	4795	59	39	0	0	ASCRP3002808	ASCRP3002808	1381.84	634.984	7.586094e+000	2.984996e+000	45	20	3.958001e+000	0	0	0	0	0	0	7.29552	1	0	45.4864	20.9706
DATA	4796	59	40	0	0	Negative059	Negative059	1406.85	635.353	3.779125e+000	2.905691e+000	42	21	5.868090e+000	0	0	0	0	0	0	3.64192	1	0	46.5243	23.2188
DATA	4797	59	41	0	0	ASCRP3008621	ASCRP3008621	1432.32	635.274	1.839258e+002	1.861594e+001	212	22	6.147624e+000	0	0	0	0	0	0	177.608	1	1	48.2044	22.8286
DATA	4798	59	42	0	0	ASCRP3001059	ASCRP3001059	1457.39	635.32	7.443392e+000	2.964499e+000	45	21	4.806679e+000	0	0	0	0	0	0	7.20183	1	0	48.8603	22.3333
DATA	4799	59	43	0	0	ASCRP3004206	ASCRP3004206	1483.34	634.761	1.784591e+001	3.374505e+000	56	23	5.281870e+000	0	0	0	0	0	0	17.3001	1	1	46.1809	23.75
DATA	4800	59	44	0	0	ASCRP3005487	ASCRP3005487	1508.5	635.735	3.042742e+001	4.174791e+000	69	21	5.679607e+000	0	0	0	0	0	0	29.5544	1	1	46.5243	21.5357
