TYPE	integer	integer	integer	integer	integer	text	text	float	float	float	float	float	float	float	boolean	boolean	boolean	boolean	boolean	boolean	float	boolean	boolean	float	float
FEATURES	FeatureNum	Row	Col	SubTypeMask	ControlType	ProbeName	SystematicName	PositionX	PositionY	gProcessedSignal	gProcessedSigError	gMedianSignal	gBGMedianSignal	gBGPixSDev	gIsSaturated	gIsFeatNonUnifOL	gIsBGNonUnifOL	gIsFeatPopnOL	gIsBGPopnOL	IsManualFlag	gBGSubSignal	gIsPosAndSignif	gIsWellAboveBG	SpotExtentX	gBGMeanSignal
DATA	937	12	35	0	0	ASCRP3002018	ASCRP3002018	10750	2764.5	3.738826e+002	3.749838e+001	426.5	20	4.566071e+000	0	0	0	0	0	0	386.023	1	1	53.5237	20.1852
DATA	938	12	36	0	0	ASCRP3009643	ASCRP3009643	10775.4	2764.35	2.925350e+000	2.870084e+000	40	21	4.552206e+000	0	0	0	0	0	0	0.0561375	0	0	48.5334	20.5484
DATA	939	12	37	0	0	ASCRP3006276	ASCRP3006276	10800.8	2764.76	2.924576e+000	2.869319e+000	35	20	5.240607e+000	0	0	0	0	0	0	-6.02859	0	0	46.1809	19.3784
DATA	940	12	38	0	0	ASCRP3006559	ASCRP3006559	10826.5	2764.5	1.551770e+004	1.551773e+003	16201	20	4.583983e+000	0	0	0	0	0	0	16038.4	1	1	57.5363	19.7097
DATA	941	12	39	0	0	ASCRP3012100	ASCRP3012100	10851.4	2764.45	2.923795e+000	2.874883e+000	44	19	4.057282e+000	0	0	0	0	0	0	1.97073	0	0	49.8279	19
DATA	942	12	40	0	0	ASCRP3006922	ASCRP3006922	10878.1	2764.93	2.924395e+000	2.869142e+000	41	18	4.580410e+000	0	0	0	0	0	0	-1.9233	0	0	44.4243	18.1389
DATA	943	12	41	0	0	ASCRP3013250	ASCRP3013250	10902.2	2764.2	1.389669e+001	3.188304e+000	57	19	4.630065e+000	0	0	0	0	0	0	14.3587	1	0	46.8651	19
DATA	944	12	42	0	0	ASCRP3005521	ASCRP3005521	10927.9	2764.44	2.925997e+000	2.870714e+000	40	18	5.751811e+000	0	0	0	0	0	0	-1.33365	0	0	50.1463	19.75
DATA	945	12	43	0	0	ASCRP3003146	ASCRP3003146	10953.5	2764.5	2.927478e+000	2.872167e+000	41	19	6.936423e+000	0	0	0	0	0	0	-0.255441	0	0	57.5363	20.037
DATA	946	12	44	0	0	ASCRP3005950	ASCRP3005950	10978.7	2764.5	5.301817e+004	5.301817e+003	54522	23.5	1.144055e+001	0	0	0	0	1	0	54697.8	1	1	57.5363	26.6154
DATA	947	12	45	0	0	ASCRP3002895	ASCRP3002895	11004.4	2764.43	2.931249e+000	2.888625e+000	46	20	5.548221e+000	0	0	0	0	0	0	2.79597	0	0	46.8651	20.1
DATA	949	12	47	0	0	ASCRP3004321	ASCRP3004321	11054.9	2764.5	5.254540e+001	5.992320e+000	97	18	3.579118e+000	0	0	0	0	0	0	54.0839	1	1	56.9804	17.8857
DATA	950	12	48	0	0	ASCRP3006982	ASCRP3006982	11080.3	2764.38	1.760700e+001	3.378308e+000	60	19	6.088198e+000	0	0	0	0	0	0	18.1059	1	1	51.7088	19.8846
DATA	951	12	49	0	0	A_23_P122216	NM_002317	11104.8	2764.63	2.941565e+000	2.885988e+000	37.5	18	3.559970e+000	0	0	0	0	0	0	-5.45098	0	0	50.4627	18.3125
DATA	952	12	50	0	0	ASCRP3011083	ASCRP3011083	11131.3	2764.5	1.169255e+004	1.169258e+003	12224.5	18	4.564708e+000	0	0	0	0	0	0	11999.5	1	1	57.5363	18.6452
DATA	953	12	51	0	0	ASCRP3002739	ASCRP3002739	11156.2	2764.24	1.298137e+001	3.170047e+000	55	20	5.582344e+000	0	0	0	0	0	0	13.3084	1	0	46.8651	20.6552
DATA	954	12	52	0	0	ASCRP3005812	ASCRP3005812	11181.8	2764.28	1.676936e+001	3.345855e+000	58	18	5.672067e+000	0	0	0	0	0	0	17.1727	1	1	46.8651	19.2121
DATA	955	12	53	0	0	ASCRP3011222	ASCRP3011222	11206.9	2763.94	2.954302e+000	2.900602e+000	45	19.5	5.115501e+000	0	0	0	0	0	0	1.13382	0	0	44.7812	19.3438
DATA	956	12	54	0	1	RC3	RC3	11232	2764.27	2.957652e+000	2.901770e+000	36	21.5	6.358890e+000	0	0	0	0	0	0	-7.49315	0	0	47.2035	21.625
DATA	957	12	55	0	0	ASCRP3007224	ASCRP3007224	11257.7	2764.24	9.668459e+001	1.009549e+001	142.5	18	3.607787e+000	0	0	0	0	0	0	98.674	1	1	46.8651	18.375
DATA	958	12	56	0	0	ASCRP3005278	ASCRP3005278	11283	2764.31	2.964450e+000	2.909141e+000	45	20	4.860618e+000	0	0	0	0	0	0	0.651036	0	0	45.835	19.7805
DATA	959	12	57	0	0	ASCRP3006349	ASCRP3006349	11309	2764.46	1.844779e+004	1.844782e+003	18631	20	5.601843e+000	0	0	0	0	0	0	18784.3	1	1	55.8519	21.2258
DATA	960	12	58	0	0	Negative034	Negative034	11334.2	2763.87	2.971172e+000	2.915035e+000	37	18.5	3.792915e+000	0	0	0	0	0	0	-7.39177	0	0	46.1809	18.6
DATA	961	12	59	0	0	ASCRP3010820	ASCRP3010820	11359	2763.77	2.974331e+000	2.918134e+000	41.5	18.5	4.890639e+000	0	0	0	0	0	0	-2.88496	0	0	45.4864	18.2188
DATA	962	12	60	0	0	ASCRP3012647	ASCRP3012647	11384.7	2764.22	2.977451e+000	2.921195e+000	37	19	4.501780e+000	0	0	0	0	0	0	-7.77155	0	0	48.2044	19.125
DATA	963	12	61	0	0	ASCRP3006651	ASCRP3006651	11410.2	2764.18	2.980463e+000	2.924151e+000	43	19	4.400203e+000	0	0	0	0	0	0	-1.05529	0	0	48.8603	19.1667
DATA	964	12	62	0	0	ASCRP3009586	ASCRP3009586	11435.8	2763.97	2.983355e+000	2.926987e+000	42.5	19.5	4.908744e+000	0	0	0	0	0	0	-1.8957	0	0	45.4864	20.0313
DATA	965	12	63	0	0	ASCRP3009076	ASCRP3009076	11460.8	2763.89	2.034755e+001	3.566893e+000	64	19	5.359031e+000	0	0	0	0	0	0	20.5929	1	1	45.4864	18.1724
DATA	966	12	64	0	0	ASCRP3001513	ASCRP3001513	11486.2	2764.05	2.988460e+000	2.931997e+000	33	20	6.177453e+000	0	0	0	0	0	0	-10.5997	0	0	45.4864	20.3333
DATA	967	12	65	0	0	ASCRP3004933	ASCRP3004933	11512.1	2764.07	2.990765e+000	2.934258e+000	35	21.5	6.383511e+000	0	0	0	0	0	0	-10.1091	0	0	54.4085	21.2222
DATA	968	12	66	0	0	ASCRP3002567	ASCRP3002567	11537.5	2764	1.891694e+001	3.492861e+000	65	18	4.882387e+000	0	0	0	0	0	0	19.1016	1	1	54.1152	18.0313
DATA	969	12	67	0	0	ASCRP3011424	ASCRP3011424	11562.5	2764.14	7.643008e+000	3.035715e+000	53	17	3.999094e+000	0	0	0	0	0	0	7.71322	1	0	48.8603	17.9167
DATA	970	12	68	0	0	ASCRP3005844	ASCRP3005844	11587.9	2764.1	6.382713e+001	7.027018e+000	111	18	5.994262e+000	0	0	0	0	0	0	64.3816	1	1	46.8651	19.2581
DATA	971	12	69	0	0	ASCRP3012734	ASCRP3012734	11613.4	2763.78	2.997234e+000	2.940604e+000	45	17	4.255193e+000	0	0	0	0	0	0	-1.17101	0	0	47.8731	17.24
DATA	972	12	70	0	0	ASCRP3012347	ASCRP3012347	11638.7	2763.91	4.514114e+001	5.387866e+000	91	21.5	5.680780e+000	0	0	0	0	0	0	45.5019	1	1	48.8603	20.9333
DATA	973	12	71	0	0	ASCRP3002940	ASCRP3002940	11664	2763.88	5.375141e+001	6.127557e+000	101	17	5.121876e+000	0	0	0	0	0	0	54.1718	1	1	46.8651	17.1852
DATA	974	12	72	0	0	ASCRP3007316	ASCRP3007316	11689.8	2764	2.998671e+000	2.942298e+000	47	18.5	1.855138e+000	0	0	0	0	0	0	0.41135	0	0	46.1809	18.8077
DATA	975	12	73	0	0	Negative034	Negative034	11715.1	2763.88	2.998453e+000	2.941800e+000	44.5	19	2.784103e+000	0	0	0	1	0	0	-2.17326	0	0	46.8651	18.5862
DATA	976	12	74	0	0	ASCRP3001148	ASCRP3001148	11740.1	2763.91	2.997804e+000	2.941164e+000	46	19	3.522669e+000	0	0	0	0	0	0	-2.69122	0	0	45.835	19.7333
DATA	977	12	75	0	0	A_23_P23303	NM_003686	11766	2763.77	4.946376e+000	2.981443e+000	53	20	4.403961e+000	0	0	0	1	0	0	4.98808	1	0	45.1352	19.7
DATA	978	12	76	0	0	ASCRP3007578	ASCRP3007578	11791.1	2763.89	3.424121e+002	3.436708e+001	395	20.5	6.387655e+000	0	0	0	0	0	0	345.476	1	1	47.8731	21.4706
DATA	979	12	77	0	0	ASCRP3007443	ASCRP3007443	11816.7	2763.81	5.800748e+002	5.808177e+001	637	22	7.331513e+000	0	0	0	0	0	0	585.648	1	1	48.2044	21.3182
DATA	980	12	78	0	0	ASCRP3013128	ASCRP3013128	11841.7	2763.62	4.866568e+000	2.974470e+000	55	22	6.745863e+000	0	0	0	0	0	0	4.91719	1	0	46.1809	21.44
DATA	981	12	79	0	0	ASCRP3006037	ASCRP3006037	11867.4	2763.68	7.860025e+000	3.035004e+000	57	18	6.318602e+000	0	0	0	0	0	0	7.94973	1	0	46.8651	19.4839
DATA	982	12	80	0	0	ASCRP3010523	ASCRP3010523	11892.8	2763.39	2.984540e+000	2.928151e+000	50	18	5.214890e+000	0	0	0	0	0	0	-1.51278	0	0	47.8731	18.1515
DATA	983	12	81	0	0	ASCRP3006741	ASCRP3006741	11918.1	2763.81	4.820366e+001	5.637971e+000	99.5	19	5.519668e+000	0	0	0	0	0	0	48.8753	1	1	47.5395	19.2813
DATA	984	12	82	0	0	ASCRP3001619	ASCRP3001619	11943.6	2763.93	3.423660e+000	2.939721e+000	54	18	5.147427e+000	0	0	0	0	0	0	3.47666	1	0	53.8203	18.6216
DATA	985	13	1	0	0	ASCRP3009477	ASCRP3009477	9874.12	2771.88	3.629457e+000	3.560882e+000	38	18	4.850165e+000	0	0	0	0	0	0	-1.26446	0	0	43.7019	18.3609
DATA	986	13	2	0	0	ASCRP3005805	ASCRP3005805	9899.04	2772.06	3.580763e+000	3.513109e+000	36	18	5.370289e+000	0	0	0	0	0	0	-2.44972	0	0	46.8651	19.56
DATA	987	13	3	0	0	A_23_P215720	NM_000492	9924.33	2772.03	3.533717e+000	3.466952e+000	38	19	4.942028e+000	0	0	0	0	0	0	-1.55597	0	0	46.5243	19.069
DATA	988	13	4	0	0	ASCRP3009639	ASCRP3009639	9949.93	2772.25	1.806411e+001	3.870702e+000	54	18	4.849559e+000	0	0	0	0	0	0	15.6451	1	1	49.8279	19.4615
DATA	989	13	5	0	0	ASCRP3010723	ASCRP3010723	9975.5	2771.84	2.412635e+001	4.153685e+000	58.5	19	3.238032e+000	0	0	0	0	0	0	21.1562	1	1	47.2035	19.2121
DATA	990	13	6	0	0	ASCRP3013168	ASCRP3013168	10000.6	2772.1	8.340424e+001	8.985540e+000	111	19	4.299826e+000	0	0	0	0	0	0	73.9661	1	1	48.5334	18.8333
DATA	991	13	7	0	0	ASCRP3003376	ASCRP3003376	10026.1	2772.13	4.394635e+000	3.335670e+000	43	19	4.888680e+000	0	0	0	0	0	0	3.94052	1	0	45.4864	18.6875
DATA	992	13	8	0	0	ASCRP3010669	ASCRP3010669	10051.3	2772.22	2.356709e+001	4.032867e+000	62.5	18	4.109745e+000	0	0	0	0	0	0	21.3513	1	1	45.1352	18.84
DATA	993	13	9	0	0	ASCRP3010135	ASCRP3010135	10076.7	2772.18	3.302598e+000	3.241989e+000	41	18	5.111018e+000	0	0	0	0	0	0	0.985777	0	0	47.5395	19.2593
DATA	994	13	10	0	0	ASCRP3012389	ASCRP3012389	10102.6	2772.06	3.270773e+000	3.208975e+000	36	17	5.243179e+000	0	0	0	0	0	0	-3.27363	0	0	47.5395	18.1563
DATA	995	13	11	0	0	ASCRP3005653	ASCRP3005653	10127.6	2772	5.050379e+003	5.050479e+002	4680.5	19	5.247710e+000	0	0	0	0	0	0	4707.79	1	1	50.4627	20
DATA	996	13	12	0	0	ASCRP3009506	ASCRP3009506	10153.4	2772.16	7.107650e+000	3.232790e+000	46	19	5.351979e+000	0	0	0	0	0	0	6.6822	1	0	46.8651	20.3333
DATA	997	13	13	0	0	ASCRP3013350	ASCRP3013350	10178.6	2771.62	5.951881e+000	3.184094e+000	45	19	3.649447e+000	0	0	0	0	0	0	5.64162	1	0	42.2201	18.0385
DATA	998	13	14	0	0	ASCRP3008091	ASCRP3008091	10204	2771.75	3.164450e+000	3.111500e+000	42	18	5.611409e+000	0	0	0	0	0	0	1.96901	0	0	45.4864	19.8421
DATA	999	13	15	0	0	ASCRP3011151	ASCRP3011151	10229.1	2772	8.849434e+000	3.207714e+000	48	18	5.218985e+000	0	0	0	0	0	0	8.50985	1	0	46.8651	18.3659
DATA	1000	13	16	0	0	ASCRP3005391	ASCRP3005391	10255	2772	1.254222e+004	1.254226e+003	12121	21	7.071567e+000	0	0	0	0	0	0	12143.3	1	1	54.9904	22.8438
DATA	1001	13	17	0	0	ASCRP3000839	ASCRP3000839	10279.3	2772.28	1.455561e+001	3.374374e+000	54	22	7.329129e+000	0	0	0	0	0	0	14.1761	1	0	49.1849	23.129
DATA	1002	13	18	0	0	ASCRP3011404	ASCRP3011404	10305.6	2771.85	3.083607e+000	3.025442e+000	39.5	18	5.384366e+000	0	0	0	0	0	0	0.235993	0	0	48.5334	18.4839
DATA	1003	13	19	0	0	AS_circRNA_control202	AS_circRNA_control202	10330.8	2772.06	9.706568e+000	3.161830e+000	49	19	5.397956e+000	0	0	0	0	0	0	9.56387	1	0	46.5243	19.931
DATA	1004	13	20	0	0	ASCRP3003501	ASCRP3003501	10356.5	2772	3.628823e+001	4.704244e+000	74.5	21	3.561827e+000	0	0	0	0	0	0	35.9407	1	1	54.1152	21.0741
DATA	1005	13	21	0	0	ASCRP3001218	ASCRP3001218	10381.6	2771.86	7.688173e+000	3.077013e+000	47	21	7.078827e+000	0	0	0	0	0	0	7.65075	1	0	48.5334	22.9643
DATA	1006	13	22	0	0	ASCRP3005130	ASCRP3005130	10407.2	2772.01	3.023575e+000	2.966448e+000	35	17.5	4.114594e+000	0	0	0	0	0	0	-4.28177	0	0	49.1849	17.6333
DATA	1007	13	23	0	0	ASCRP3003153	ASCRP3003153	10432.7	2771.97	5.517595e+001	6.258761e+000	96.5	16.5	5.610028e+000	0	0	0	0	0	0	55.3731	1	1	48.8603	17.9
DATA	1008	13	24	0	0	ASCRP3009439	ASCRP3009439	10458.3	2771.76	2.999752e+000	2.950146e+000	42	20	4.490437e+000	0	0	0	0	0	0	2.05652	0	0	47.2035	20.6429
DATA	1009	13	25	0	0	ASCRP3000041	ASCRP3000041	10483.5	2772	2.989854e+000	2.933366e+000	39.5	19	3.258184e+000	0	0	0	0	0	0	0.0387319	0	0	54.1152	19.5172
DATA	1010	13	26	0	0	ASCRP3006250	ASCRP3006250	10508.9	2771.93	1.015355e+001	3.095464e+000	49	19.5	4.956219e+000	0	0	0	0	0	0	10.2949	1	0	54.4085	20.5
DATA	1011	13	27	0	0	ASCRP3001693	ASCRP3001693	10533.8	2772	1.630319e+001	3.340985e+000	56	20	3.298007e+000	0	0	0	0	0	0	16.5755	1	1	46.1809	19.3448
DATA	1012	13	28	0	0	ASCRP3001240	ASCRP3001240	10559.4	2772.08	2.964833e+000	2.920109e+000	44	19.5	5.303681e+000	0	0	0	0	0	0	2.61525	0	0	45.1352	19.5
DATA	1013	13	29	0	0	ASCRP3000804	ASCRP3000804	10585.2	2771.98	2.957928e+000	2.903135e+000	40	20	5.558061e+000	0	0	0	0	0	0	0.814216	0	0	43.3362	19.7273
DATA	1014	13	30	0	0	ASCRP3004177	ASCRP3004177	10610.2	2771.77	2.995182e+000	2.911568e+000	43.5	20	4.010304e+000	0	0	0	0	0	0	3.06633	1	0	45.1352	20.5556
DATA	1015	13	31	0	0	ASCRP3004261	ASCRP3004261	10635.9	2771.93	2.946764e+000	2.891088e+000	35	20	4.983845e+000	0	0	0	0	0	0	-4.73488	0	0	54.4085	19.75
DATA	1016	13	32	0	0	ASCRP3008747	ASCRP3008747	10660.9	2771.68	7.622880e+000	2.985511e+000	48	17	4.259771e+000	0	0	0	0	0	0	7.82982	1	0	46.1809	17.5135
DATA	1017	13	33	0	0	ASCRP3006795	ASCRP3006795	10686.4	2772.13	1.829120e+001	3.414365e+000	60	17	3.976784e+000	0	0	0	0	0	0	18.8103	1	1	46.8651	17.2593
DATA	1018	13	34	0	0	ASCRP3004638	ASCRP3004638	10712.1	2771.61	2.974015e+000	2.894884e+000	45	20	5.311317e+000	0	0	0	0	0	0	3.06216	1	0	57.259	19.7143
DATA	1019	13	35	0	0	ASCRP3005979	ASCRP3005979	10737.3	2771.67	2.932478e+000	2.877072e+000	40	21	4.531401e+000	0	0	0	0	0	0	-1.28421	0	0	40.6843	21.4783
DATA	1020	13	36	0	0	ASCRP3003937	ASCRP3003937	10762.6	2771.57	1.811398e+002	1.834072e+001	213	20	4.556314e+000	0	0	0	0	0	0	186.803	1	1	57.5363	20.52
DATA	1021	13	37	0	0	Negative003	Negative003	10787.2	2771.97	2.929139e+000	2.873796e+000	33	20	5.125738e+000	0	0	0	0	0	0	-8.32502	0	0	43.3362	19.7188
DATA	1022	13	38	0	0	ASCRP3003947	ASCRP3003947	10813.5	2771.4	2.861623e+001	4.054623e+000	74.5	19	4.877810e+000	0	0	0	0	0	0	29.5372	1	1	48.5334	18.8684
DATA	1023	13	39	0	0	ASCRP3012449	ASCRP3012449	10839	2771.54	2.927332e+000	2.873620e+000	43	20	6.232071e+000	0	0	0	0	0	0	0.988773	0	0	55.8519	20.5
DATA	1024	13	40	0	0	ASCRP3011343	ASCRP3011343	10864.3	2771.71	5.406096e+000	2.922449e+000	47.5	18	4.380204e+000	0	0	0	0	0	0	5.58097	1	0	48.2044	18.6216
DATA	1025	13	41	0	0	ASCRP3002910	ASCRP3002910	10889.5	2772.06	3.536893e+003	3.537010e+002	3746.5	19	5.242822e+000	0	0	0	0	0	0	3650.73	1	1	43.7019	19.7778
DATA	1026	13	42	0	0	ASCRP3003092	ASCRP3003092	10915.3	2771.17	2.928128e+000	2.872804e+000	40	19.5	5.024095e+000	0	0	0	0	0	0	-1.64582	0	0	47.5395	20.0294
DATA	1027	13	43	0	0	ASCRP3004061	ASCRP3004061	10940.4	2771.29	2.929228e+000	2.875151e+000	43	19.5	5.596673e+000	0	0	0	0	0	0	0.880692	0	0	46.1809	20.7143
DATA	1028	13	44	0	0	ASCRP3008255	ASCRP3008255	10966	2771.54	5.988842e+004	5.988842e+003	62046	25	7.285000e+000	0	0	0	0	1	0	61754.1	1	1	55.8519	23.9259
DATA	1029	13	45	0	0	Negative043	Negative043	10991.5	2771.5	2.932388e+000	2.876984e+000	36.5	20.5	5.573193e+000	0	0	0	0	0	0	-6.38807	0	0	57.5363	20.3125
DATA	1030	13	46	0	0	ASCRP3011250	ASCRP3011250	11017	2771.57	2.041523e+001	3.529309e+000	62.5	20	4.580425e+000	0	0	0	0	0	0	21.025	1	1	37.4241	18.1379
DATA	1031	13	47	0	0	ASCRP3007282	ASCRP3007282	11042.2	2771.61	1.542109e+001	3.267819e+000	61	19	3.975226e+000	0	0	0	0	0	0	15.8699	1	1	45.4864	18.4375
DATA	1032	13	48	0	0	ASCRP3010888	ASCRP3010888	11067.6	2771.57	4.752294e+000	2.922324e+000	47	17	3.232679e+000	0	0	0	0	0	0	4.8866	1	0	57.5363	17.5455
DATA	1033	13	49	0	0	ASCRP3005437	ASCRP3005437	11093.1	2771.5	1.773662e+001	3.387436e+000	62	17	4.094668e+000	0	0	0	0	0	0	18.2218	1	1	56.9804	17.375
DATA	1034	13	50	0	0	ASCRP3012126	ASCRP3012126	11118.5	2771.5	2.944316e+000	2.894613e+000	44	18	4.152553e+000	0	0	0	0	0	0	1.90017	0	0	57.5363	19.1429
DATA	1035	13	51	0	0	ASCRP3011366	ASCRP3011366	11143.7	2771.5	7.183327e+000	2.979399e+000	48	20.5	4.541297e+000	0	0	0	0	0	0	7.36569	1	0	65	20.3636
DATA	1036	13	52	0	0	Negative053	Negative053	11169.2	2771.54	2.950222e+000	2.894481e+000	38	20	5.476188e+000	0	0	0	0	0	0	-4.39701	0	0	50.4627	19.6364
DATA	1037	13	53	0	0	ASCRP3008953	ASCRP3008953	11194.4	2771.64	5.652677e+000	2.952130e+000	47	21	4.629672e+000	0	0	0	0	0	0	5.78418	1	0	48.8603	20.2143
DATA	1038	13	54	0	0	ASCRP3005780	ASCRP3005780	11219.6	2771.75	2.698220e+001	3.961545e+000	72	21.5	5.181750e+000	0	0	0	0	0	0	27.5805	1	1	43.3362	21.0357
DATA	1039	13	55	0	0	ASCRP3003801	ASCRP3003801	11244.9	2771.54	2.959625e+000	2.903706e+000	41.5	19	7.008780e+000	0	0	0	0	0	0	-1.26176	0	0	47.8731	21.2941
DATA	1040	13	56	0	0	ASCRP3007751	ASCRP3007751	11270.7	2771.33	2.962893e+000	2.906912e+000	36	19	4.064999e+000	0	0	0	0	0	0	-6.73147	0	0	49.5074	18.7037
DATA	1041	13	57	0	0	ASCRP3004613	ASCRP3004613	11296.3	2771.5	2.966119e+000	2.910077e+000	34	21	5.676689e+000	0	0	0	0	0	0	-10.0793	0	0	57.5363	21.0313
DATA	1042	13	58	0	0	A_23_P142849	NM_005168	11321.5	2771.5	2.969254e+000	2.913153e+000	40	19	5.035413e+000	0	0	0	0	0	0	-3.41999	0	0	65	19.3462
DATA	1043	13	59	0	0	ASCRP3000060	ASCRP3000060	11347	2771.46	2.972373e+000	2.916213e+000	39.5	19	4.690416e+000	0	0	0	0	0	0	-3.14832	0	0	55.8519	18.75
DATA	1044	13	60	0	0	ASCRP3001879	ASCRP3001879	11371.8	2771.33	2.975336e+000	2.919120e+000	41	20	5.172113e+000	0	0	0	0	0	0	-2.38213	0	0	47.5395	19.8378
DATA	1045	13	61	0	0	Negative042	Negative042	11397.6	2771.43	2.978285e+000	2.922014e+000	41	18	4.230296e+000	0	0	0	0	0	0	-1.49287	0	0	57.5363	17.6333
DATA	1046	13	62	0	0	ASCRP3009921	ASCRP3009921	11423.4	2771.43	2.981115e+000	2.924791e+000	43	20	5.034837e+000	0	0	0	0	0	0	-1.98212	0	0	57.5363	20.0571
DATA	1047	13	63	0	0	ASCRP3007829	ASCRP3007829	11448.6	2771.55	2.983701e+000	2.930398e+000	45	19.5	4.491530e+000	0	0	0	0	0	0	1.35849	0	0	47.8731	18.5769
DATA	1048	13	64	0	0	ASCRP3000051	ASCRP3000051	11473.6	2771.27	1.055776e+001	3.114167e+000	55	17.5	5.887450e+000	0	0	0	0	0	0	10.6845	1	0	48.8603	17.4
DATA	1049	13	65	0	0	ASCRP3010327	ASCRP3010327	11498.9	2771.31	2.988409e+000	2.931946e+000	39	19.5	5.387785e+000	0	0	0	0	0	0	-5.91211	0	0	45.4864	20.0625
DATA	1050	13	66	0	0	ASCRP3011491	ASCRP3011491	11524.6	2771.3	2.996962e+003	2.997105e+002	2849.5	19	7.603951e+000	0	0	0	0	0	0	3028.58	1	1	53.2255	20.8485
DATA	1051	13	67	0	0	ASCRP3001636	ASCRP3001636	11550.1	2771.36	5.832036e+000	2.993092e+000	51	18	4.205291e+000	0	0	0	0	0	0	5.89003	1	0	46.8651	17.8438
DATA	1052	13	68	0	0	ASCRP3005614	ASCRP3005614	11575.2	2771.01	5.706496e+001	6.418074e+000	103	17	5.833810e+000	0	0	0	0	0	0	57.602	1	1	46.8651	17.6333
DATA	1053	13	69	0	0	ASCRP3005004	ASCRP3005004	11600.6	2771.09	8.448433e+000	3.057527e+000	54	17	5.248504e+000	0	0	0	0	0	0	8.52441	1	0	48.8603	18.2414
DATA	1054	13	70	0	0	ASCRP3003557	ASCRP3003557	11626.1	2771.21	5.056347e+000	2.982561e+000	51	19	6.423206e+000	0	0	0	0	0	0	5.10026	1	0	46.5243	20.1515
DATA	1055	13	71	0	0	ASCRP3000241	ASCRP3000241	11651.6	2770.75	8.901965e+000	3.071913e+000	57	19.5	6.238110e+000	0	0	0	0	0	0	8.97709	1	0	46.5243	19.6071
DATA	1056	13	72	0	0	ASCRP3001008	ASCRP3001008	11677.2	2771.04	5.035425e+000	2.983103e+000	52	20	3.525026e+000	0	0	0	0	0	0	5.07758	1	0	46.8651	19.3226
DATA	1057	13	73	0	0	Negative032	Negative032	11702.5	2771.35	1.099061e+001	3.138833e+000	59	19	1.308877e+000	0	0	0	1	0	0	11.0833	1	0	57.5363	18.85
DATA	1058	13	74	0	0	ASCRP3011750	ASCRP3011750	11727.8	2770.94	8.564707e+000	3.061979e+000	55.5	18	2.677676e+000	0	0	0	0	0	0	8.638	1	0	46.5243	17.7931
DATA	1059	13	75	0	0	ASCRP3009445	ASCRP3009445	11753	2771.2	4.019318e+001	4.979122e+000	87	21	4.451102e+000	0	0	0	0	0	0	40.5499	1	1	46.8651	21.5135
DATA	1060	13	76	0	0	ASCRP3000701	ASCRP3000701	11778.3	2771.15	6.410826e+000	3.006717e+000	56	20	5.769619e+000	0	0	0	0	0	0	6.47049	1	0	45.835	20.5667
DATA	1061	13	77	0	0	ASCRP3012997	ASCRP3012997	11804.4	2771.07	2.992379e+000	2.935843e+000	49	20	6.549399e+000	0	0	0	0	0	0	0.0353821	0	0	53.8203	20.8065
DATA	1062	13	78	0	0	ASCRP3000319	ASCRP3000319	11829.2	2770.63	2.990345e+000	2.938275e+000	49	21	6.017198e+000	0	0	0	0	0	0	1.62979	0	0	42.9674	21.04
DATA	1063	13	79	0	0	ASCRP3002781	ASCRP3002781	11854.6	2770.89	2.987615e+000	2.931168e+000	48	18.5	6.639130e+000	0	0	0	0	0	0	-2.06638	0	0	45.4864	19.8214
DATA	1064	13	80	0	0	ASCRP3012971	ASCRP3012971	11880.1	2771.14	2.984391e+000	2.933384e+000	51	18	5.470989e+000	0	0	0	0	0	0	1.79809	0	0	46.8651	18.5263
DATA	1065	13	81	0	0	A_23_P218608	NM_015904	11905.6	2770.97	8.825949e+000	3.054729e+000	59	18.5	5.303280e+000	0	0	0	1	0	0	8.94808	1	0	48.2044	18.2353
DATA	1066	13	82	0	0	ASCRP3012573	ASCRP3012573	11931.2	2771.22	1.217511e+001	3.163906e+000	62.5	21	5.257720e+000	0	0	0	0	0	0	12.3613	1	0	45.835	20.875
DATA	1067	14	1	0	0	ASCRP3002063	ASCRP3002063	9886.44	2779.53	2.620694e+001	4.413347e+000	60	18	5.001097e+000	0	0	0	0	0	0	21.8815	1	1	49.1849	18.1951
DATA	1068	14	2	0	0	ASCRP3009880	ASCRP3009880	9911.51	2779.56	5.464876e+000	3.546015e+000	43	18	4.991731e+000	0	0	0	0	0	0	4.62457	1	0	49.1849	17.9259
DATA	1069	14	3	0	0	ASCRP3004252	ASCRP3004252	9936.96	2779.86	3.525349e+000	3.458742e+000	36	19	5.090277e+000	0	0	0	0	0	0	-3.42447	0	0	46.8651	19.0286
DATA	1070	14	4	0	0	ASCRP3002136	ASCRP3002136	9962.49	2779.78	3.481395e+000	3.415618e+000	40	19.5	4.380584e+000	0	0	0	0	0	0	-0.0846334	0	0	46.8651	20.3125
DATA	1071	14	5	0	0	ASCRP3011841	ASCRP3011841	9988.05	2779.29	8.669491e+000	3.483829e+000	48	19	4.409911e+000	0	0	0	0	0	0	7.61781	1	0	49.5074	19.7742
DATA	1072	14	6	0	0	ASCRP3001355	ASCRP3001355	10013.2	2779.37	3.400991e+000	3.336733e+000	37.5	20	4.931708e+000	0	0	0	0	0	0	-3.48954	0	0	46.1809	19.2647
