TYPE	integer	integer	integer	integer	integer	text	text	float	float	float	float	float	float	float	boolean	boolean	boolean	boolean	boolean	boolean	float	boolean	boolean	float	float
FEATURES	FeatureNum	Row	Col	SubTypeMask	ControlType	ProbeName	SystematicName	PositionX	PositionY	gProcessedSignal	gProcessedSigError	gMedianSignal	gBGMedianSignal	gBGPixSDev	gIsSaturated	gIsFeatNonUnifOL	gIsBGNonUnifOL	gIsFeatPopnOL	gIsBGPopnOL	IsManualFlag	gBGSubSignal	gIsPosAndSignif	gIsWellAboveBG	SpotExtentX	gBGMeanSignal
DATA	2457	30	79	0	0	ASCRP3007509	ASCRP3007509	5578.62	433.263	8.285144e+000	1.605733e+000	48.5	21.5	5.322409e+000	0	0	0	0	0	0	8.28514	1	1	49.1849	22.5714
DATA	2458	30	80	0	0	Negative060	Negative060	5603.43	432.817	1.398714e+000	1.375479e+000	35	20	6.698859e+000	0	0	0	0	0	0	-2.91746	0	0	42.9674	20.7667
DATA	2459	30	81	0	0	ASCRP3011226	ASCRP3011226	5628.92	433.338	6.668215e+000	1.528592e+000	46	20	5.208268e+000	0	0	0	0	0	0	6.66822	1	0	45.4864	21.8571
DATA	2460	30	82	0	0	ASCRP3006525	ASCRP3006525	5654.88	433.046	7.262019e+000	1.555414e+000	46	21	5.725525e+000	0	0	0	0	0	0	7.26202	1	1	45.835	21.5253
DATA	2461	31	1	0	0	ASCRP3009288	ASCRP3009288	3584.68	438.877	6.894271e+000	1.538588e+000	44	22	5.715779e+000	0	0	0	0	0	0	6.89427	1	1	45.4864	21.9948
DATA	2462	31	2	0	0	ASCRP3002743	ASCRP3002743	3609.91	439.386	2.091212e+001	2.503020e+000	59	22	4.850524e+000	0	0	0	0	0	0	20.9121	1	1	65	21.7
DATA	2463	31	3	0	0	Negative048	Negative048	3635.08	439.26	5.530096e+000	1.482485e+000	45.5	19	4.444236e+000	0	0	0	0	0	0	5.5301	1	0	47.8731	20.5862
DATA	2464	31	4	0	0	ASCRP3008787	ASCRP3008787	3660.49	438.97	5.841901e+000	1.494397e+000	43	21	5.052006e+000	0	0	0	0	0	0	5.8419	1	0	46.1809	21.1316
DATA	2465	31	5	0	0	A_23_P10385	NM_016448	3686.05	439.469	1.398714e+000	1.377814e+000	40	21	5.409110e+000	0	0	0	0	0	0	0.80169	0	0	44.0646	21.1176
DATA	2466	31	6	0	0	ASCRP3003683	ASCRP3003683	3711.6	439.286	4.389954e+000	1.443835e+000	44	22	4.861413e+000	0	0	0	0	0	0	4.38995	1	0	44.4243	21.4333
DATA	2467	31	7	1028	1	(+)E1A_r60_a135	E1A_r60_a135	3736.75	439.103	2.008937e+000	1.390072e+000	41	21.5	5.815629e+000	0	0	0	0	0	0	2.00894	1	0	45.835	20.6923
DATA	2468	31	8	0	0	ASCRP3008182	ASCRP3008182	3762.49	438.985	1.460674e+001	2.006368e+000	52	22	6.067487e+000	0	0	0	0	0	0	14.6067	1	1	47.2035	23.7576
DATA	2469	31	9	0	0	ASCRP3002007	ASCRP3002007	3787.66	439.548	2.271612e+000	1.394111e+000	43	24.5	6.917719e+000	0	0	0	0	0	0	2.27161	1	0	48.5334	22.875
DATA	2470	31	10	0	0	ASCRP3007105	ASCRP3007105	3813.11	439.5	1.398714e+000	1.375479e+000	37	21.5	5.789011e+000	0	0	0	0	0	0	-3.27749	0	0	65	21.9333
DATA	2471	31	11	0	0	ASCRP3005291	ASCRP3005291	3838.58	439.427	8.495904e+000	1.616709e+000	47.5	22	5.786198e+000	0	0	0	0	0	0	8.4959	1	1	57.5363	22.0789
DATA	2472	31	12	0	0	ASCRP3002137	ASCRP3002137	3864.1	439.183	1.203426e+001	1.827615e+000	52	22.5	5.479507e+000	0	0	0	0	0	0	12.0343	1	1	46.8651	20.975
DATA	2473	31	13	0	0	ASCRP3007522	ASCRP3007522	3889.21	439.786	6.552301e+000	1.523571e+000	46	22	5.911106e+000	0	0	0	0	0	0	6.5523	1	0	46.8651	22
DATA	2474	31	14	0	0	ASCRP3007691	ASCRP3007691	3914.85	438.902	7.269573e+001	7.398556e+000	113	21	5.113009e+000	0	0	0	0	0	0	72.6957	1	1	44.7812	21
DATA	2475	31	15	0	0	ASCRP3003253	ASCRP3003253	3940.64	439.657	1.398714e+000	1.376054e+000	39	20.5	5.177427e+000	0	0	0	0	0	0	0.397534	0	0	45.835	20.5667
DATA	2476	31	16	0	0	Negative060	Negative060	3965.58	439.554	1.398714e+000	1.375479e+000	34	19	5.044418e+000	0	0	0	0	0	0	-6.14026	0	0	45.1352	20.3846
DATA	2477	31	17	0	0	ASCRP3001447	ASCRP3001447	3990.67	440.082	7.122614e+000	1.548954e+000	46	22	5.988626e+000	0	0	0	0	0	0	7.12261	1	1	43.7019	23.3636
DATA	2478	31	18	0	0	Negative007	Negative007	4016.38	438.793	1.398714e+000	1.375479e+000	37	19	4.804232e+000	0	0	0	0	0	0	-2.00936	0	0	42.9674	20.625
DATA	2479	31	19	0	0	ASCRP3008432	ASCRP3008432	4041.78	439.683	2.218451e+001	2.610262e+000	61	20	5.231026e+000	0	0	0	0	0	0	22.1845	1	1	43.7019	20.6364
DATA	2480	31	20	0	0	ASCRP3004986	ASCRP3004986	4067.28	439.464	1.398714e+000	1.375854e+000	41.5	21	5.403391e+000	0	0	0	0	0	0	0.321006	0	0	46.8651	21.7429
DATA	2481	31	21	0	0	ASCRP3008172	ASCRP3008172	4092.03	439.42	6.316310e+000	1.513572e+000	45.5	24	6.321860e+000	0	0	0	0	0	0	6.31631	1	0	46.8651	24.1818
DATA	2482	31	22	0	0	ASCRP3009628	ASCRP3009628	4118.04	439.324	1.398714e+000	1.381557e+000	41	22	6.588126e+000	0	0	0	0	0	0	1.29447	0	0	49.1849	22.1818
DATA	2483	31	23	0	0	ASCRP3006986	ASCRP3006986	4142.99	439.771	4.519422e+001	4.724099e+000	83	21	5.140267e+000	0	0	0	0	0	0	45.1942	1	1	46.8651	21.1212
DATA	2484	31	24	0	0	ASCRP3007859	ASCRP3007859	4168.45	439.104	1.095346e+001	1.758331e+000	51	20	3.872785e+000	0	0	0	0	0	0	10.9535	1	1	46.1809	20.0385
DATA	2485	31	25	0	0	ASCRP3008153	ASCRP3008153	4193.93	439.732	1.942079e+002	1.946944e+001	230	20	4.868428e+000	0	0	0	0	0	0	194.208	1	1	47.5395	19.8889
DATA	2486	31	26	0	0	ASCRP3002476	ASCRP3002476	4219.44	439.25	2.546357e+001	2.894111e+000	63.5	20	4.385950e+000	0	0	0	0	0	0	25.4636	1	1	46.8651	19.6452
DATA	2487	31	27	0	0	ASCRP3010391	ASCRP3010391	4244.78	439.556	2.361360e+000	1.395601e+000	42	23	4.560139e+000	0	0	0	0	0	0	2.36136	1	0	44.0646	22.8889
DATA	2488	31	28	0	0	ASCRP3003913	ASCRP3003913	4270.25	440.18	1.398714e+000	1.375479e+000	37	22	4.190363e+000	0	0	0	0	0	0	-2.3535	0	0	44.4243	21.6774
DATA	2489	31	29	0	0	ASCRP3012926	ASCRP3012926	4295.6	439.863	5.201235e+001	5.380037e+000	89	21	5.958097e+000	0	0	0	0	0	0	52.0124	1	1	48.5334	21.0323
DATA	2490	31	30	0	0	ASCRP3009267	ASCRP3009267	4321.11	439.781	5.086534e+000	1.466517e+000	44.5	21	5.330315e+000	0	0	0	0	0	0	5.08653	1	0	47.8731	22.2273
DATA	2491	31	31	0	0	Negative030	Negative030	4346.44	439.922	1.398714e+000	1.375479e+000	38	21.5	5.686692e+000	0	0	0	0	0	0	-1.35364	0	0	49.8279	23.4615
DATA	2492	31	32	0	0	Negative021	Negative021	4371.75	439.672	3.262670e+000	1.413645e+000	42	20	6.597507e+000	0	0	0	0	0	0	3.26267	1	0	46.1809	21.7931
DATA	2493	31	33	0	0	ASCRP3000988	ASCRP3000988	4397.14	440.156	5.011994e+001	5.197310e+000	88	21	5.881605e+000	0	0	0	0	0	0	50.1199	1	1	45.4864	21.3714
DATA	2494	31	34	0	0	ASCRP3003992	ASCRP3003992	4423.31	439.44	1.398714e+000	1.376578e+000	38	21	4.744195e+000	0	0	0	0	0	0	0.549788	0	0	49.1849	21.6897
DATA	2495	31	35	0	0	ASCRP3010634	ASCRP3010634	4448	439.545	6.860255e+000	1.537067e+000	46	21	4.655518e+000	0	0	0	0	0	0	6.86026	1	0	55.8519	20.9231
DATA	2496	31	36	0	0	ASCRP3012044	ASCRP3012044	4473.4	439.675	1.398714e+000	1.375479e+000	36	21	5.851515e+000	0	0	0	0	0	0	-3.09891	0	0	50.7771	20.9667
DATA	2497	31	37	0	0	Negative034	Negative034	4498.46	440.029	1.398714e+000	1.375479e+000	37.5	20	2.478042e+000	0	0	0	0	0	0	-2.7785	0	0	48.2044	19.9545
DATA	2498	31	38	0	0	ASCRP3008604	ASCRP3008604	4524.19	439.781	7.017332e+000	1.544141e+000	47	22	7.057083e+000	0	0	0	0	0	0	7.01733	1	1	45.1352	22.9375
DATA	2499	31	39	0	0	ASCRP3005762	ASCRP3005762	4549.58	439.573	7.454426e+000	1.564490e+000	48	23	6.204057e+000	0	0	0	0	0	0	7.45443	1	1	57.5363	23.0968
DATA	2500	31	40	0	0	ASCRP3001648	ASCRP3001648	4575.09	439.614	1.042987e+002	1.052018e+001	140	23	6.464801e+000	0	0	0	0	0	0	104.299	1	1	57.259	23.3571
DATA	2501	31	41	0	0	ASCRP3013239	ASCRP3013239	4600.23	440.115	3.402363e+000	1.416935e+000	42	20	5.178008e+000	0	0	0	0	0	0	3.40236	1	0	44.7812	20.2
DATA	2502	31	42	0	0	ASCRP3003257	ASCRP3003257	4625.78	439.75	6.087932e+002	6.089486e+001	648	22	5.406272e+000	0	0	0	0	0	0	608.793	1	1	45.1352	21.5278
DATA	2503	31	43	0	0	ASCRP3000192	ASCRP3000192	4651.03	440.133	5.977356e+000	1.499744e+000	44.5	22	5.616990e+000	0	0	0	0	0	0	5.97736	1	0	44.7812	22.0333
DATA	2504	31	44	0	0	ASCRP3004312	ASCRP3004312	4676.47	439.918	4.692479e+001	4.889919e+000	86	23	5.602015e+000	0	0	0	0	0	0	46.9248	1	1	48.5334	22.4848
DATA	2505	31	45	0	0	ASCRP3005132	ASCRP3005132	4702.41	439.939	4.153702e+000	1.436828e+000	43	23.5	5.856915e+000	0	0	0	0	0	0	4.1537	1	0	45.4864	22.2
DATA	2506	31	46	0	0	ASCRP3000578	ASCRP3000578	4727.37	439.794	1.297428e+001	1.890837e+000	51	20	7.433117e+000	0	0	0	0	0	0	12.9743	1	1	46.8651	22.4138
DATA	2507	31	47	0	0	ASCRP3009495	ASCRP3009495	4752.57	439.821	4.054012e+000	1.433978e+000	44	19	6.505969e+000	0	0	0	0	0	0	4.05401	1	0	46.5243	21.4074
DATA	2508	31	48	0	0	ASCRP3000466	ASCRP3000466	4778.03	439.824	4.105710e+000	1.435448e+000	43	19	5.771511e+000	0	0	0	0	0	0	4.10571	1	0	46.8651	20.1034
DATA	2509	31	49	0	0	A_23_P252740	NM_024094	4803.64	440.253	1.398714e+000	1.375479e+000	38	19.5	5.000996e+000	0	0	0	0	0	0	-1.61613	0	0	48.5334	20.2632
DATA	2510	31	50	0	0	ASCRP3005316	ASCRP3005316	4829	440	2.919073e+002	2.922312e+001	325	22	5.376794e+000	0	0	0	0	0	0	291.907	1	1	54.9904	21.0811
DATA	2511	31	51	0	0	ASCRP3006405	ASCRP3006405	4854.57	439.971	2.239217e+001	2.627933e+000	63	24.5	6.030955e+000	0	0	0	0	0	0	22.3922	1	1	47.8731	24.2
DATA	2512	31	52	0	0	ASCRP3009329	ASCRP3009329	4879.82	440.03	6.293463e+000	1.512620e+000	45	21	3.830450e+000	0	0	0	0	0	0	6.29346	1	0	46.1809	21.1212
DATA	2513	31	53	0	0	ASCRP3007228	ASCRP3007228	4905.5	440	1.231949e+001	1.846522e+000	50.5	21	4.118266e+000	0	0	0	0	0	0	12.3195	1	1	54.1152	20.963
DATA	2514	31	54	0	0	Negative024	Negative024	4931.04	439.845	1.398714e+000	1.375479e+000	35	21	5.338460e+000	0	0	0	0	0	0	-2.54232	0	0	46.8651	22.0286
DATA	2515	31	55	0	0	ASCRP3004833	ASCRP3004833	4956.12	439.884	7.769383e+000	1.579739e+000	48	23	5.699548e+000	0	0	0	0	0	0	7.76938	1	1	46.8651	22.8788
DATA	2516	31	56	0	0	ASCRP3003594	ASCRP3003594	4981.56	440.027	1.452924e+002	1.459421e+001	181.5	19.5	4.604461e+000	0	0	0	0	0	0	145.292	1	1	48.5334	19.6429
DATA	2517	31	57	0	0	ASCRP3010300	ASCRP3010300	5006.32	439.735	6.828321e+000	1.535644e+000	45	23	6.621584e+000	0	0	0	0	0	0	6.82832	1	0	46.1809	23.5143
DATA	2518	31	58	0	0	ASCRP3007472	ASCRP3007472	5032.2	439.638	9.727285e+002	9.728257e+001	1010	21	6.201173e+000	0	0	0	0	0	0	972.728	1	1	46.5243	20.7273
DATA	2519	31	59	0	0	ASCRP3013542	ASCRP3013542	5057.29	440.627	4.777262e+000	1.456079e+000	44	21	4.551681e+000	0	0	0	0	0	0	4.77726	1	0	48.5334	21.303
DATA	2520	31	60	0	0	ASCRP3011462	ASCRP3011462	5082.88	440.026	3.699900e+001	3.947304e+000	77	23.5	4.940375e+000	0	0	0	0	0	0	36.999	1	1	48.2044	22.3235
DATA	2521	31	61	0	0	ASCRP3012201	ASCRP3012201	5108.16	440.282	4.491870e+001	4.697748e+000	84.5	22	5.078046e+000	0	0	0	0	0	0	44.9187	1	1	47.5395	20.5143
DATA	2522	31	62	0	0	ASCRP3006477	ASCRP3006477	5133.75	439.904	1.168453e+001	1.804779e+000	52	19	2.925601e+000	0	0	0	0	0	0	11.6845	1	1	47.8731	19.6774
DATA	2523	31	63	0	0	ASCRP3000126	ASCRP3000126	5159.19	440.284	9.978955e+001	1.007331e+001	139.5	23	3.666106e+000	0	0	0	0	0	0	99.7895	1	1	50.7771	22.9714
DATA	2524	31	64	0	0	ASCRP3009530	ASCRP3009530	5184.33	439.672	6.127718e+000	1.505800e+000	46	23	6.082489e+000	0	0	0	0	0	0	6.12772	1	0	45.835	23.1628
DATA	2525	31	65	0	0	ASCRP3004663	ASCRP3004663	5209.78	440.167	4.673190e+001	4.871411e+000	88	24	4.338590e+000	0	0	0	0	0	0	46.7319	1	1	47.8731	22.8519
DATA	2526	31	66	0	0	ASCRP3012423	ASCRP3012423	5235.67	439.729	4.238167e+000	1.439293e+000	45	24	3.089685e+000	0	0	0	0	0	0	4.23817	1	0	47.2035	23.1154
DATA	2527	31	67	0	0	ASCRP3005478	ASCRP3005478	5261.12	440.681	1.071788e+002	1.080578e+001	144.5	21	5.435697e+000	0	0	0	0	0	0	107.179	1	1	46.5243	20.7586
DATA	2528	31	68	0	0	ASCRP3005344	ASCRP3005344	5285.94	439.845	9.265499e+000	1.658444e+000	49	21.5	5.860820e+000	0	0	0	0	0	0	9.2655	1	1	46.8651	21.7778
DATA	2529	31	69	0	0	ASCRP3008701	ASCRP3008701	5311.58	440.429	1.398714e+000	1.375479e+000	38	21	5.873445e+000	0	0	0	0	0	0	-1.06378	0	0	51.7088	22.8571
DATA	2530	31	70	0	0	AS_circRNA_control208	AS_circRNA_control208	5337.03	439.768	4.019534e+001	4.248364e+000	79	22	5.360274e+000	0	0	0	0	0	0	40.1953	1	1	46.5243	22.3056
DATA	2531	31	71	0	0	ASCRP3003971	ASCRP3003971	5362.54	440.395	3.468704e+001	3.731468e+000	76	24	5.331429e+000	0	0	0	0	0	0	34.687	1	1	49.8279	23.7
DATA	2532	31	72	0	0	ASCRP3011986	ASCRP3011986	5387.93	440.232	1.398714e+000	1.375479e+000	38	23.5	5.996975e+000	0	0	0	0	0	0	-0.770259	0	0	46.5243	23.1875
DATA	2533	31	73	0	0	ASCRP3008351	ASCRP3008351	5413.13	440.6	1.398714e+000	1.379202e+000	41	21	5.924360e+000	0	0	0	0	0	0	1.01273	0	0	47.2035	21.5882
DATA	2534	31	74	0	0	ASCRP3004867	ASCRP3004867	5438.37	440.163	5.524947e+000	1.482293e+000	44	22	6.444390e+000	0	0	0	0	0	0	5.52495	1	0	51.7088	21.1111
DATA	2535	31	75	0	0	ASCRP3002236	ASCRP3002236	5463.89	440.653	2.719990e+000	1.402115e+000	43	20.5	4.807649e+000	0	0	0	0	0	0	2.71999	1	0	48.8603	20.9722
DATA	2536	31	76	1028	1	(+)E1A_r60_a104	E1A_r60_a104	5489.6	440.086	3.114788e+000	1.410306e+000	43.5	20	6.202063e+000	0	0	0	0	0	0	3.11479	1	0	47.2035	21.5385
DATA	2537	31	77	0	0	Negative010	Negative010	5514.97	440.356	4.155050e+001	4.376801e+000	82	21.5	4.211976e+000	0	0	0	0	0	0	41.5505	1	1	49.1849	21.5
DATA	2538	31	78	0	0	ASCRP3000966	ASCRP3000966	5540.33	440.5	7.177791e+000	1.551499e+000	47	23.5	6.030301e+000	0	0	0	0	0	0	7.17779	1	1	57.5363	22.6176
DATA	2539	31	79	0	0	ASCRP3008053	ASCRP3008053	5565.55	440.724	9.317392e+000	1.661349e+000	47	22.5	6.801002e+000	0	0	0	0	0	0	9.31739	1	1	49.1849	22.9167
DATA	2540	31	80	0	0	ASCRP3009720	ASCRP3009720	5590.69	440.28	3.089964e+001	3.382280e+000	69	23	5.291037e+000	0	0	0	0	0	0	30.8996	1	1	49.1849	22.931
DATA	2541	31	81	0	0	ASCRP3010195	ASCRP3010195	5616.49	440.464	3.795173e+000	1.426876e+000	44	20	6.005195e+000	0	0	0	0	0	0	3.79517	1	0	46.5243	20.9355
DATA	2542	31	82	0	0	ASCRP3010032	ASCRP3010032	5641.67	440.5	9.151823e+000	1.769214e+000	43	20	5.997975e+000	0	0	0	0	0	0	9.15182	1	1	57.5363	20.8462
DATA	2543	32	1	0	0	ASCRP3010051	ASCRP3010051	3597.33	446.5	2.112766e+001	2.521056e+000	59	22	5.823857e+000	0	0	0	0	0	0	21.1277	1	1	57.5363	22.325
DATA	2544	32	2	0	0	ASCRP3013037	ASCRP3013037	3622.63	446.561	1.473758e+000	1.383352e+000	40	21.5	3.906818e+000	0	0	0	0	0	0	1.47376	1	0	51.4001	20.3214
DATA	2545	32	3	0	0	ASCRP3009130	ASCRP3009130	3648.11	446.747	8.242068e+001	8.356053e+000	122	21	6.020827e+000	0	0	0	0	0	0	82.4207	1	1	48.8603	21.5789
DATA	2546	32	4	0	0	ASCRP3009518	ASCRP3009518	3673.78	446.881	1.398714e+000	1.375479e+000	38	21	4.926054e+000	0	0	0	0	0	0	-0.332996	0	0	45.835	20.8621
DATA	2547	32	5	0	0	ASCRP3007441	ASCRP3007441	3698.73	446.766	1.398714e+000	1.375479e+000	37	22	4.525501e+000	0	0	0	0	0	0	-1.96253	0	0	45.1352	21.4643
DATA	2548	32	6	0	0	CUST_14_PI418767722	NM_004309	3724.24	446.592	6.525990e+001	6.669369e+000	103	22	5.924877e+000	0	0	0	0	0	0	65.2599	1	1	47.5395	20.6667
DATA	2549	32	7	0	0	ASCRP3001123	ASCRP3001123	3749.25	446.693	1.398714e+000	1.375479e+000	40	20.5	5.346602e+000	0	0	0	0	0	0	-0.647868	0	0	49.1849	21.1154
DATA	2550	32	8	0	0	ASCRP3008660	ASCRP3008660	3775.14	446.722	1.062260e+002	1.071129e+001	145.5	25	5.624377e+000	0	0	0	0	0	0	106.226	1	1	47.8731	24.3143
DATA	2551	32	9	0	0	CUST_11_PI418767722	NM_001003	3800.39	446.671	6.196390e+000	1.508607e+000	45	24.5	6.855269e+000	0	0	0	0	0	0	6.19639	1	0	50.7771	22.5714
DATA	2552	32	10	66	-1	(-)3xSLv1	NegativeControl	3825.74	446.93	1.398714e+000	1.375479e+000	39	22	5.815090e+000	0	0	0	0	0	0	-1.25766	0	0	42.2201	22.6207
DATA	2553	32	11	0	0	A_23_P253524	NM_001813	3851.22	446.795	1.630482e+001	2.133170e+000	56	20	5.077364e+000	0	0	0	0	0	0	16.3048	1	1	48.2044	20.5116
DATA	2554	32	12	0	0	ASCRP3008770	ASCRP3008770	3876.62	446.763	3.188641e+002	3.191607e+001	358	20	3.860849e+000	0	0	0	0	0	0	318.864	1	1	49.1849	20.8846
DATA	2555	32	13	0	0	ASCRP3006420	ASCRP3006420	3902	446.545	1.147380e+002	1.155595e+001	153	22	5.637234e+000	0	0	0	0	0	0	114.738	1	1	55.8519	22.1818
DATA	2556	32	14	0	0	ASCRP3007542	ASCRP3007542	3927.4	446.877	1.644937e+001	2.144239e+000	55.5	22	5.580874e+000	0	0	0	0	0	0	16.4494	1	1	48.5334	22.1154
DATA	2557	32	15	0	0	ASCRP3001042	ASCRP3001042	3952.45	446.585	1.398714e+000	1.375486e+000	39	20	4.810702e+000	0	0	0	0	0	0	0.0422727	0	0	51.4001	20.5714
DATA	2558	32	16	0	0	ASCRP3012565	ASCRP3012565	3978.44	446.74	5.828000e+001	5.988116e+000	99	20	6.367803e+000	0	0	0	0	0	0	58.28	1	1	49.5074	22.125
DATA	2559	32	17	0	0	ASCRP3010373	ASCRP3010373	4003.87	447.382	3.906771e+001	4.141836e+000	77	21	4.738313e+000	0	0	0	0	0	0	39.0677	1	1	46.1809	21.5806
DATA	2560	32	18	0	0	ASCRP3011223	ASCRP3011223	4029.19	447.141	1.426661e+000	1.382858e+000	41.5	19	5.411334e+000	0	0	0	0	0	0	1.42666	1	0	48.8603	20.5556
DATA	2561	32	19	0	0	ASCRP3000704	ASCRP3000704	4054.5	446.947	2.491408e+001	2.845884e+000	64	21	6.154114e+000	0	0	0	0	0	0	24.9141	1	1	49.1849	21.8387
DATA	2562	32	20	0	0	ASCRP3011636	ASCRP3011636	4079.94	447.273	2.163389e+000	1.392388e+000	41.5	21	5.319673e+000	0	0	0	0	0	0	2.16339	1	0	45.835	21.0323
DATA	2563	32	21	0	0	ASCRP3013173	ASCRP3013173	4105.28	447.191	7.176293e+001	7.306923e+000	112	24	6.046850e+000	0	0	0	0	0	0	71.7629	1	1	46.1809	24.7576
DATA	2564	32	22	0	0	ASCRP3000715	ASCRP3000715	4130.91	447.063	7.801967e+000	1.581344e+000	49	20	5.664884e+000	0	0	0	0	0	0	7.80197	1	1	45.835	21.1818
DATA	2565	32	23	0	0	ASCRP3005054	ASCRP3005054	4156	447	1.398714e+000	1.375479e+000	39.5	21	4.159198e+000	0	0	0	0	0	0	-0.0198673	0	0	54.9904	21.0323
DATA	2566	32	24	0	1	ETG10_195139	ETG10_195139	4181.19	447.187	3.143654e+001	3.431400e+000	73	20	5.095756e+000	0	0	0	0	0	0	31.4365	1	1	48.2044	20.9688
DATA	2567	32	25	0	0	ASCRP3004579	ASCRP3004579	4206.75	447.027	6.011999e+001	6.167339e+000	100.5	19	4.291308e+000	0	0	0	0	1	0	60.12	1	1	49.1849	18.3125
DATA	2568	32	26	0	0	ASCRP3013365	ASCRP3013365	4232.15	447	2.576764e+001	2.920900e+000	64.5	21	4.758693e+000	0	0	0	0	0	0	25.7676	1	1	46.8651	21
DATA	2569	32	27	0	0	ASCRP3003826	ASCRP3003826	4257.61	447.183	9.480411e+000	1.670546e+000	49	22.5	3.997700e+000	0	0	0	0	0	0	9.48041	1	1	47.2035	22.1333
DATA	2570	32	28	0	0	ASCRP3011292	ASCRP3011292	4283.08	447.224	2.593359e+001	2.935550e+000	64	21	5.374972e+000	0	0	0	0	0	0	25.9336	1	1	47.8731	21.0968
DATA	2571	32	29	0	0	ASCRP3001952	ASCRP3001952	4308.29	447.307	1.686615e+000	1.385781e+000	42	22	5.536266e+000	0	0	0	0	0	0	1.68662	1	0	48.5334	22.3103
DATA	2572	32	30	0	0	ASCRP3010301	ASCRP3010301	4334.11	447	5.380618e+000	1.476974e+000	45	21	3.800668e+000	0	0	0	0	0	0	5.38062	1	0	45.4864	21.8485
DATA	2573	32	31	0	0	ASCRP3006874	ASCRP3006874	4359.34	447.137	5.632826e+002	5.634505e+001	597	23	5.456836e+000	0	0	0	0	0	0	563.283	1	1	48.5334	23.4091
DATA	2574	32	32	0	0	ASCRP3005512	ASCRP3005512	4384.7	447.082	1.805437e+001	2.269702e+000	57	22	5.931049e+000	0	0	0	0	0	0	18.0544	1	1	48.5334	22.0345
DATA	2575	32	33	0	0	ASCRP3006361	ASCRP3006361	4410.02	447.273	1.146511e+001	1.790651e+000	51	20	5.453046e+000	0	0	0	0	0	0	11.4651	1	1	45.4864	20.4167
DATA	2576	32	34	0	0	ASCRP3007599	ASCRP3007599	4435.46	447.028	2.702288e+000	1.401773e+000	41	20	4.131989e+000	0	0	0	0	0	0	2.70229	1	0	48.5334	19.64
DATA	2577	32	35	0	0	ASCRP3004090	ASCRP3004090	4460.59	447.653	4.408406e+000	1.444397e+000	43	22	6.299695e+000	0	0	0	0	0	0	4.40841	1	0	49.1849	22.3846
DATA	2578	32	36	0	0	ASCRP3003921	ASCRP3003921	4486.38	447.37	4.180386e+002	4.182648e+001	456	21	4.795112e+000	0	0	0	0	0	0	418.039	1	1	50.7771	21.2
DATA	2579	32	37	0	0	ASCRP3001705	ASCRP3001705	4511.46	447.486	1.363457e+001	1.936739e+000	54.5	21	6.360665e+000	0	0	0	0	0	0	13.6346	1	1	47.5395	21.5161
DATA	2580	32	38	0	0	ASCRP3010876	ASCRP3010876	4537.07	447.612	2.900497e+000	1.405728e+000	43	22	5.381170e+000	0	0	0	0	0	0	2.9005	1	0	52.0157	21.0968
DATA	2581	32	39	0	0	CUST_13_PI418767722	NM_005022	4562.42	447.427	6.506406e+004	6.506406e+003	64674	23.5	6.240001e+000	0	0	0	1	0	0	65064.1	1	1	57.5363	23.1765
DATA	2582	32	40	0	1	RC8	RC8	4587.46	447.729	1.398714e+000	1.375479e+000	38	19	5.754116e+000	0	0	0	0	0	0	-1.61664	0	0	47.2035	19.7879
DATA	2583	32	41	0	0	ASCRP3005205	ASCRP3005205	4613.42	447.427	7.968117e+001	8.085965e+000	121	21.5	5.680330e+000	0	0	0	0	0	0	79.6812	1	1	57.5363	20.8846
DATA	2584	32	42	0	0	ASCRP3003726	ASCRP3003726	4638.58	447.427	2.253078e+001	2.639754e+000	62	20	4.087016e+000	0	0	0	0	0	0	22.5308	1	1	57.5363	20.6296
DATA	2585	32	43	0	0	ASCRP3010043	ASCRP3010043	4664.27	447.81	1.398714e+000	1.375479e+000	35.5	23	4.480385e+000	0	0	0	0	0	0	-3.49507	0	0	50.1463	23.0769
DATA	2586	32	44	0	0	ASCRP3009956	ASCRP3009956	4689.42	447.427	7.793848e+000	1.580944e+000	47	22	5.175787e+000	0	0	0	0	0	0	7.79385	1	1	57.5363	21.6176
DATA	2587	32	45	0	0	ASCRP3002251	ASCRP3002251	4714.75	447.413	4.572758e+001	4.775150e+000	82	22	7.312646e+000	0	0	0	0	0	0	45.7276	1	1	48.8603	22.4063
DATA	2588	32	46	0	0	ASCRP3013393	ASCRP3013393	4739.95	447.382	6.294291e+001	6.442829e+000	101	19	5.351199e+000	0	0	0	0	0	0	62.9429	1	1	49.1849	20.4074
DATA	2589	32	47	0	0	A_23_P82738	NM_012415	4765.44	447.535	8.730255e+000	1.629146e+000	49	19	6.437792e+000	0	0	0	0	0	0	8.73025	1	1	47.8731	20.6129
DATA	2590	32	48	0	0	ASCRP3000612	ASCRP3000612	4790.92	447.608	2.140227e+001	2.544114e+000	60.5	19	6.130881e+000	0	0	0	0	0	0	21.4023	1	1	48.8603	19.3438
DATA	2591	32	49	0	0	ASCRP3009424	ASCRP3009424	4816.32	447.57	4.082502e+000	1.434786e+000	42	19	6.305996e+000	0	0	0	0	0	0	4.0825	1	0	50.4627	20.0323
DATA	2592	32	50	0	0	ASCRP3001069	ASCRP3001069	4841.81	447.371	1.203688e+001	1.827788e+000	49	23	5.601909e+000	0	0	0	0	0	0	12.0369	1	1	44.0646	22.2973
