TYPE	integer	integer	integer	integer	integer	text	text	float	float	float	float	float	float	float	boolean	boolean	boolean	boolean	boolean	boolean	float	boolean	boolean	float	float
FEATURES	FeatureNum	Row	Col	SubTypeMask	ControlType	ProbeName	SystematicName	PositionX	PositionY	gProcessedSignal	gProcessedSigError	gMedianSignal	gBGMedianSignal	gBGPixSDev	gIsSaturated	gIsFeatNonUnifOL	gIsBGNonUnifOL	gIsFeatPopnOL	gIsBGPopnOL	IsManualFlag	gBGSubSignal	gIsPosAndSignif	gIsWellAboveBG	SpotExtentX	gBGMeanSignal
DATA	1606	20	48	0	0	ASCRP3013002	ASCRP3013002	1615.45	356.217	1.907714e+000	1.875348e+000	37	22.5	4.060604e+000	0	0	0	0	0	0	-2.46415	0	0	46.8651	22.8333
DATA	1607	20	49	0	0	A_23_P6335	NM_000185	1641.64	356.469	4.267847e+002	4.272011e+001	452	22	5.840664e+000	0	0	0	0	0	0	424.169	1	1	44.7812	21.6923
DATA	1608	20	50	0	0	ASCRP3007375	ASCRP3007375	1667.07	356.507	2.960293e+001	3.515913e+000	68	22.5	6.218324e+000	0	0	0	0	0	0	29.2499	1	1	48.5334	22.6176
DATA	1609	20	51	0	0	ASCRP3001446	ASCRP3001446	1692.24	356.819	1.941422e+000	1.908484e+000	33.5	21	6.269666e+000	0	0	0	0	0	0	-4.42955	0	0	47.8731	22.3939
DATA	1611	20	53	0	0	ASCRP3010610	ASCRP3010610	1742.99	356.534	3.780377e+000	1.970868e+000	41	20.5	6.144641e+000	0	0	0	0	0	0	3.66317	1	0	48.5334	21.8571
DATA	1612	20	54	0	0	ASCRP3007592	ASCRP3007592	1768.22	356.736	1.971078e+001	2.771180e+000	57.5	20	3.184578e+000	0	0	0	0	0	0	18.9661	1	1	47.5395	20.6923
DATA	1613	20	55	0	0	ASCRP3003025	ASCRP3003025	1793.83	356.529	7.986975e+000	2.118795e+000	47	19	4.687227e+000	0	0	0	0	0	0	7.62805	1	0	47.5395	19.4884
DATA	1614	20	56	0	0	ASCRP3010736	ASCRP3010736	1819.07	356.542	8.543750e+001	8.769571e+000	122	20	4.537621e+000	0	0	0	0	0	0	80.987	1	1	43.3362	20.56
DATA	1615	20	57	0	0	ASCRP3006544	ASCRP3006544	1844.56	356.521	1.266905e+002	1.282481e+001	153	22.5	5.145693e+000	0	0	0	0	0	0	119.161	1	1	48.2044	22.2667
DATA	1616	20	58	0	0	ASCRP3013044	ASCRP3013044	1870.33	356.5	4.572075e+004	4.572076e+003	42604.5	21.5	5.000926e+000	0	0	0	0	0	0	42660.5	1	1	57.5363	20.75
DATA	1617	20	59	0	0	CUST_14_PI418767722	NM_004309	1895.46	356.671	7.822894e+001	8.080632e+000	112	20	5.464206e+000	0	0	0	0	0	0	72.4221	1	1	47.5395	20.6296
DATA	1618	20	60	0	0	ASCRP3000865	ASCRP3000865	1920.91	356.729	2.076144e+000	2.040920e+000	39	20	4.015307e+000	0	0	0	0	0	0	-0.0671926	0	0	46.5243	20.3714
DATA	1619	20	61	0	0	ASCRP3002442	ASCRP3002442	1946.19	356.889	8.841544e+000	2.239184e+000	46	18.5	5.767527e+000	0	0	0	0	0	0	8.05533	1	0	45.4864	19.6667
DATA	1620	20	62	0	0	ASCRP3012434	ASCRP3012434	1971.63	357.169	3.638534e+001	4.187949e+000	71	23	6.037161e+000	0	0	0	0	0	0	32.8876	1	1	45.4864	22.2258
DATA	1621	20	63	0	0	ASCRP3002817	ASCRP3002817	1997	356.729	1.524666e+001	2.587322e+000	55	19	5.238063e+000	0	0	0	0	0	0	13.6707	1	1	46.8651	19.1389
DATA	1622	20	64	0	0	ASCRP3003321	ASCRP3003321	2022.44	356.973	1.060381e+002	1.081103e+001	132	20	6.613769e+000	0	0	0	0	0	0	94.3458	1	1	48.5334	20.25
DATA	1623	20	65	0	0	A_23_P1331	NM_080801	2048.14	356.645	2.159660e+000	2.123019e+000	40	21	7.004336e+000	0	0	0	0	0	0	-0.723374	0	0	49.8279	22.6923
DATA	1624	20	66	0	0	ASCRP3003910	ASCRP3003910	2073.37	357.239	1.880615e+001	2.847557e+000	55.5	22	5.788573e+000	0	0	0	0	0	0	16.4851	1	1	46.1809	20.8485
DATA	1625	20	67	0	0	ASCRP3010786	ASCRP3010786	2098.56	356.973	3.237030e+003	3.237101e+002	2833	22	6.318349e+000	0	0	0	0	0	0	2817.58	1	1	48.5334	22.1923
DATA	1626	20	68	0	0	ASCRP3009498	ASCRP3009498	2124.16	357.103	9.862079e+001	1.009751e+001	127	20	5.357561e+000	0	0	0	0	0	0	85.2702	1	1	46.5243	19.6818
DATA	1627	20	69	0	0	ASCRP3007743	ASCRP3007743	2149.71	357.176	4.736341e+001	5.214512e+000	82	21	5.018461e+000	0	0	0	0	0	0	40.6968	1	1	45.835	21.4194
DATA	1628	20	70	0	0	ASCRP3011937	ASCRP3011937	2174.8	357	8.281117e+001	8.566787e+000	110.5	18	4.790950e+000	0	0	0	0	0	0	70.7494	1	1	49.1849	19.1034
DATA	1629	20	71	0	0	ASCRP3013051	ASCRP3013051	2200.14	357.29	7.157900e+000	2.318275e+000	46.5	21	5.121015e+000	0	0	0	0	0	0	6.08437	1	0	46.5243	20.0313
DATA	1630	20	72	0	0	ASCRP3005064	ASCRP3005064	2225.5	357.056	1.156393e+002	1.177418e+001	139	22	4.427917e+000	0	0	0	0	0	0	97.8448	1	1	48.5334	21.8387
DATA	1631	20	73	0	0	ASCRP3003677	ASCRP3003677	2251.16	357.103	1.740951e+002	1.755095e+001	189	22	6.308543e+000	0	0	0	0	0	0	146.739	1	1	46.5243	21.4815
DATA	1632	20	74	0	0	ASCRP3000815	ASCRP3000815	2276.43	357.2	6.639959e+001	7.004549e+000	94	21	6.882518e+000	0	0	0	0	0	0	55.7986	1	1	45.4864	21.5357
DATA	1633	20	75	0	0	ASCRP3008700	ASCRP3008700	2301.9	357.084	3.321653e+002	3.329166e+001	318	22	6.834448e+000	0	0	0	0	0	0	278.514	1	1	50.7771	21.75
DATA	1634	20	76	0	0	ASCRP3011348	ASCRP3011348	2327.39	357.209	2.276677e+000	2.242740e+000	42.5	23	6.381696e+000	0	0	0	0	0	0	1.21393	0	0	46.5243	22.5641
DATA	1635	20	77	0	0	ASCRP3001559	ASCRP3001559	2352.78	357.638	5.199152e+000	2.297836e+000	46	23	7.037714e+000	0	0	0	0	0	0	4.35376	1	0	46.8651	23
DATA	1636	20	78	0	0	ASCRP3007752	ASCRP3007752	2378.64	357.493	2.274880e+000	2.236285e+000	42	19	5.501374e+000	0	0	0	0	0	0	-0.54006	0	0	47.2035	20.1563
DATA	1637	20	79	0	0	ASCRP3001357	ASCRP3001357	2403.46	357.341	2.270333e+000	2.231815e+000	41	22.5	6.540154e+000	0	0	0	0	0	0	-0.0922612	0	0	52.0157	21.8824
DATA	1638	20	80	1028	1	(+)E1A_r60_a107	E1A_r60_a107	2429.32	357.81	2.262235e+000	2.223854e+000	41	23	5.000493e+000	0	0	0	0	0	0	-0.823674	0	0	50.1463	23.1724
DATA	1639	20	81	0	0	ASCRP3004424	ASCRP3004424	2454.35	357.556	2.619391e+001	3.429490e+000	64	23	6.217827e+000	0	0	0	0	0	0	22.1785	1	1	48.2044	22.9286
DATA	1640	20	82	0	0	ASCRP3010400	ASCRP3010400	2479.58	357.427	8.519373e+000	2.359312e+000	49	23	6.169439e+000	0	0	0	0	0	0	7.2577	1	0	57.5363	22.9398
DATA	1641	21	1	0	0	ASCRP3009443	ASCRP3009443	409.786	361.929	1.967247e+000	1.933870e+000	37.5	22	5.259115e+000	0	0	0	0	0	0	-3.91273	0	0	46.8651	22.2355
DATA	1642	21	2	0	0	A_23_P1331	NM_080801	435.603	361.841	1.980414e+000	1.946814e+000	39	23	5.942557e+000	0	0	0	0	0	0	-1.70553	0	0	44.7812	22.7742
DATA	1643	21	3	0	0	ASCRP3000879	ASCRP3000879	460.382	361.779	3.233070e+000	1.983456e+000	44	21	5.317923e+000	0	0	0	0	0	0	3.09656	1	0	46.5243	21.9697
DATA	1644	21	4	0	0	ASCRP3007136	ASCRP3007136	486.162	362.088	2.149042e+001	2.912156e+000	60.5	20	5.744191e+000	0	0	0	0	0	0	20.4957	1	1	46.5243	21.6316
DATA	1645	21	5	0	0	ASCRP3012895	ASCRP3012895	511.351	362.013	2.005246e+000	1.971225e+000	39	23	7.101308e+000	0	0	0	0	0	0	-2.0485	0	0	49.1849	23
DATA	1646	21	6	0	0	A_23_P154235	NM_004688	536.5	362	2.009354e+000	1.975264e+000	37.5	21.5	5.833703e+000	0	0	0	0	0	0	-2.28992	0	0	54.1152	22.2941
DATA	1647	21	7	0	0	ASCRP3001676	ASCRP3001676	562.111	361.683	2.011622e+000	1.977493e+000	37	22	5.316641e+000	0	0	0	0	0	0	-2.97729	0	0	45.1352	22
DATA	1648	21	8	0	0	ASCRP3002890	ASCRP3002890	587.507	362.307	4.964279e+001	5.343906e+000	83	21.5	3.592617e+000	0	0	0	0	0	0	47.0355	1	1	48.5334	21.3
DATA	1649	21	9	0	0	ASCRP3004871	ASCRP3004871	613	362	5.053533e+002	5.057399e+001	516.5	23	6.635106e+000	0	0	0	0	0	0	479.048	1	1	50.1463	23.8966
DATA	1650	21	10	0	0	ASCRP3008936	ASCRP3008936	638.356	362.534	1.381833e+001	2.410420e+000	52	23	4.098105e+000	0	0	0	0	0	0	13.1137	1	1	48.2044	22.3913
DATA	1651	21	11	0	0	ASCRP3010305	ASCRP3010305	663.595	361.905	1.883709e+002	1.893997e+001	218	19.5	4.952185e+000	0	0	0	0	0	0	179.088	1	1	48.8603	20.4
DATA	1652	21	12	0	0	ASCRP3006157	ASCRP3006157	688.986	362.384	2.620860e+002	2.628230e+001	281	21	6.009188e+000	0	0	0	0	0	0	249.744	1	1	48.8603	22.6
DATA	1653	21	13	0	0	ASCRP3002954	ASCRP3002954	714.362	362.238	2.800361e+001	3.418939e+000	66	22	5.179091e+000	0	0	0	0	0	0	26.76	1	1	51.0895	22.2667
DATA	1654	21	14	0	0	ASCRP3009115	ASCRP3009115	739.908	363.031	4.791828e+001	5.175335e+000	83.5	23	5.983214e+000	0	0	0	0	0	0	45.9376	1	1	46.5243	22.1667
DATA	1655	21	15	0	0	ASCRP3007061	ASCRP3007061	765.24	362.333	4.386615e+001	4.799738e+000	80	20	5.288877e+000	0	0	0	0	0	0	42.2044	1	1	49.1849	20.25
DATA	1656	21	16	0	0	ASCRP3000676	ASCRP3000676	790.582	362.427	7.299170e+001	7.552734e+000	108	22.5	5.877947e+000	0	0	0	0	0	0	70.4982	1	1	57.5363	22.4286
DATA	1657	21	17	0	0	ASCRP3004757	ASCRP3004757	815.653	362.222	6.968285e+001	7.231353e+000	107	21	4.545327e+000	0	0	0	0	0	0	67.576	1	1	47.5395	20.92
DATA	1658	21	18	0	0	ASCRP3005166	ASCRP3005166	841.5	362.5	4.479426e+004	4.479426e+003	43386.5	22	4.976823e+000	0	0	0	0	0	0	43629.6	1	1	57.5363	21.8108
DATA	1659	21	19	0	0	ASCRP3004223	ASCRP3004223	866.893	362.5	1.423851e+001	2.387020e+000	53.5	20	4.615859e+000	0	0	0	0	0	0	13.9297	1	1	56.9804	20.8846
DATA	1660	21	20	0	0	ASCRP3008748	ASCRP3008748	892.132	362.779	9.521710e+002	9.523620e+001	974	20.5	5.576867e+000	0	0	0	0	0	0	935.684	1	1	46.1809	21.8333
DATA	1661	21	21	0	0	ASCRP3007088	ASCRP3007088	918.056	362.084	1.931345e+000	1.901208e+000	40	22	6.514953e+000	0	0	0	0	0	0	0.986939	0	0	46.8651	23.2692
DATA	1662	21	22	0	0	ASCRP3006036	ASCRP3006036	943.054	362.919	2.483215e+002	2.490398e+001	281	21	6.252907e+000	0	0	0	0	0	0	246.237	1	1	46.8651	21.9333
DATA	1663	21	23	0	0	A_23_P76799	NM_013448	968.274	362.589	2.417685e+000	1.897357e+000	41.5	22.5	6.148613e+000	0	0	0	0	0	0	2.40793	1	0	48.5334	22.4688
DATA	1664	21	24	0	0	ASCRP3004044	ASCRP3004044	993.893	362.5	1.906051e+000	1.877177e+000	40	20	4.909025e+000	0	0	0	0	0	0	1.1403	0	0	56.9804	20.2069
DATA	1665	21	25	0	0	ASCRP3006303	ASCRP3006303	1019.43	362.967	8.194422e+000	2.037842e+000	46	21	6.168337e+000	0	0	0	0	0	0	8.23163	1	0	43.7019	21.875
DATA	1666	21	26	0	0	AS_circRNA_control207	AS_circRNA_control207	1044.3	363.333	6.042647e+001	6.321997e+000	100	21	5.164623e+000	0	0	0	0	0	0	60.9399	1	1	44.4243	20.44
DATA	1667	21	27	0	0	ASCRP3012999	ASCRP3012999	1070.2	362.829	7.190164e+000	1.986143e+000	46.5	21	5.112929e+000	0	0	0	0	0	0	7.279	1	0	46.5243	21.2727
DATA	1668	21	28	0	0	ASCRP3006088	ASCRP3006088	1095.31	362.986	3.640542e+001	4.081358e+000	74	20	4.753531e+000	0	0	0	0	0	0	36.9841	1	1	47.2035	20.1034
DATA	1669	21	29	0	0	ASCRP3011119	ASCRP3011119	1120.7	362.9	1.217688e+003	1.217826e+002	1260	21	4.691103e+000	0	0	0	0	0	0	1241.05	1	1	47.2035	22.1613
DATA	1670	21	30	0	0	ASCRP3003720	ASCRP3003720	1146.42	362.573	1.885050e+000	1.843298e+000	40	21	5.630431e+000	0	0	0	0	0	0	1.92686	1	0	57.5363	21.3333
DATA	1671	21	31	0	0	ASCRP3012178	ASCRP3012178	1171.88	362.649	1.007267e+001	2.087913e+000	50	23	7.829262e+000	0	0	0	0	0	0	10.3228	1	1	47.8731	23.2121
DATA	1672	21	32	0	0	ASCRP3001215	ASCRP3001215	1197.3	363.14	1.856215e+000	1.824722e+000	37	21	6.169606e+000	0	0	0	0	0	0	-0.688445	0	0	42.5954	22.2759
DATA	1673	21	33	0	0	ASCRP3003733	ASCRP3003733	1222.41	362.864	5.613075e+000	1.905972e+000	44	19	4.416055e+000	0	0	0	0	0	0	5.77595	1	0	45.4864	20.3077
DATA	1674	21	34	0	0	ASCRP3011805	ASCRP3011805	1247.87	363.1	3.854951e+001	4.262455e+000	80	22	4.589539e+000	0	0	0	0	0	0	39.7268	1	1	46.8651	21.3714
DATA	1675	21	35	0	0	ASCRP3009336	ASCRP3009336	1273.37	363	4.004474e+001	4.397376e+000	80	19	5.553239e+000	0	0	0	0	0	0	41.3099	1	1	46.5243	20.9615
DATA	1676	21	36	0	0	ASCRP3003283	ASCRP3003283	1298.6	363.357	2.718056e+001	3.268747e+000	66	21	4.314555e+000	0	0	0	0	0	0	28.0573	1	1	47.2035	21.8462
DATA	1677	21	37	0	0	Negative010	Negative010	1324.01	363.088	5.947037e+001	6.217982e+000	100.5	20	6.295720e+000	0	0	0	1	0	0	61.3964	1	1	46.8651	20.9063
DATA	1678	21	38	0	0	ASCRP3004184	ASCRP3004184	1349.73	363.3	1.806897e+002	1.816000e+001	224.5	23	6.961882e+000	0	0	0	0	0	0	186.491	1	1	46.8651	21.9697
DATA	1679	21	39	0	0	ASCRP3012252	ASCRP3012252	1374.91	363.386	1.848697e+000	1.817332e+000	39	22	5.083951e+000	0	0	0	0	0	0	-0.287532	0	0	57.259	22.0714
DATA	1680	21	40	0	0	ASCRP3002998	ASCRP3002998	1400.35	363.764	1.731292e+001	2.511523e+000	57	20.5	4.521992e+000	0	0	0	0	0	0	17.8349	1	1	47.8731	21.1786
DATA	1681	21	41	0	0	ASCRP3001017	ASCRP3001017	1425.67	363.218	3.878324e+001	4.285264e+000	78.5	21	5.716040e+000	0	0	0	0	0	0	39.8821	1	1	49.8279	22.8387
DATA	1682	21	42	0	0	ASCRP3007278	ASCRP3007278	1451	363.5	3.753748e+002	3.758189e+001	424	22	6.569649e+000	0	0	0	0	0	0	385.201	1	1	52.3208	21.4688
DATA	1683	21	43	0	0	ASCRP3006359	ASCRP3006359	1476.44	363.266	6.051976e+000	1.928764e+000	44	21.5	5.329736e+000	0	0	0	0	0	0	6.19389	1	0	50.7771	20.9643
DATA	1684	21	44	0	0	ASCRP3004831	ASCRP3004831	1502	363.5	1.245883e+003	1.246019e+002	1314.5	23	4.465060e+000	0	0	0	0	0	0	1271.2	1	1	51.0895	22.8696
DATA	1685	21	45	0	0	ASCRP3006961	ASCRP3006961	1526.96	363.099	1.649417e+001	2.473667e+000	54	22	4.682523e+000	0	0	0	0	0	0	16.7698	1	1	46.8651	20.7941
DATA	1686	21	46	0	0	ASCRP3011690	ASCRP3011690	1552.58	363.427	1.048015e+004	1.048017e+003	10657	19	3.055050e+000	0	0	0	0	0	0	10613.3	1	1	57.5363	19.3333
DATA	1687	21	47	0	0	ASCRP3008529	ASCRP3008529	1577.96	363.273	9.079190e+001	9.267559e+000	130	19.5	4.748581e+000	0	0	0	0	0	0	91.5381	1	1	49.1849	19.7647
DATA	1688	21	48	0	0	ASCRP3001186	ASCRP3001186	1603.38	363.973	1.762307e+001	2.567938e+000	56	23	5.797386e+000	0	0	0	0	0	0	17.6847	1	1	48.8603	22.0741
DATA	1689	21	49	0	0	ASCRP3003715	ASCRP3003715	1628.95	363.225	1.910349e+000	1.877938e+000	37.5	22	4.628211e+000	0	0	0	0	0	0	-0.767095	0	0	49.8279	21.6579
DATA	1690	21	50	0	0	ASCRP3005982	ASCRP3005982	1653.9	363.973	4.223807e+000	1.934716e+000	43	22	5.833784e+000	0	0	0	0	0	0	4.19305	1	0	46.8651	22.5405
DATA	1691	21	51	1028	1	(+)E1A_r60_1	E1A_r60_1	1679.58	363.106	5.965695e+000	1.991330e+000	45	24	6.172433e+000	0	0	0	0	0	0	5.88541	1	0	45.4864	24.0323
DATA	1692	21	52	0	0	ASCRP3000361	ASCRP3000361	1704.94	364.379	1.944374e+000	1.911386e+000	37.5	23	6.262165e+000	0	0	0	0	0	0	-0.085675	0	0	45.4864	22.2973
DATA	1693	21	53	0	0	ASCRP3008469	ASCRP3008469	1730.25	363.616	1.762247e+001	2.609393e+000	57	19	5.143740e+000	0	0	0	0	0	0	17.1634	1	1	48.5334	20.5161
DATA	1694	21	54	0	0	ASCRP3007142	ASCRP3007142	1755.75	364.096	2.710941e+000	1.956549e+000	41	21	5.751419e+000	0	0	0	0	0	0	2.62227	1	0	47.8731	21.6897
DATA	1695	21	55	0	0	ASCRP3004173	ASCRP3004173	1781	363.5	2.929936e+002	2.936430e+001	313.5	20	4.363293e+000	0	0	0	0	0	0	281.349	1	1	48.5334	19.1471
DATA	1696	21	56	0	0	ASCRP3009318	ASCRP3009318	1806.52	363.643	9.687362e+000	2.192112e+000	47	19	4.049920e+000	0	0	0	0	0	0	9.23343	1	0	41.8414	19.7632
DATA	1697	21	57	0	0	ASCRP3012811	ASCRP3012811	1831.87	363.609	6.128115e+001	6.440505e+000	98	21	5.782835e+000	0	0	0	0	0	0	57.966	1	1	46.8651	21.7941
DATA	1698	21	58	0	0	ASCRP3012759	ASCRP3012759	1857.5	363.648	6.979648e+001	7.259748e+000	104.5	22	5.219228e+000	0	0	0	0	0	0	65.5044	1	1	65	21.2286
DATA	1699	21	59	0	0	ASCRP3009003	ASCRP3009003	1882.91	363.614	4.204338e+001	4.661394e+000	79	21	4.874581e+000	0	0	0	0	0	0	39.1466	1	1	57.259	20.8077
DATA	1700	21	60	0	0	ASCRP3010164	ASCRP3010164	1908.07	363.879	6.053752e+000	2.117232e+000	44.5	20	4.538588e+000	0	0	0	0	0	0	5.59263	1	0	43.7019	20.5854
DATA	1701	21	61	0	0	ASCRP3008260	ASCRP3008260	1933.26	363.974	1.620592e+001	2.609272e+000	54	21	5.852124e+000	0	0	0	0	0	0	14.8533	1	1	49.1849	20.1071
DATA	1702	21	62	0	0	ASCRP3006545	ASCRP3006545	1959.03	364.048	2.097214e+000	2.061633e+000	37	20	4.536590e+000	0	0	0	0	0	0	-3.34348	0	0	45.4864	20.2258
DATA	1703	21	63	0	0	ASCRP3011665	ASCRP3011665	1984.59	363.824	2.114177e+000	2.078446e+000	39	21	5.320099e+000	0	0	0	0	0	0	0.216046	0	0	46.5243	21.2
DATA	1704	21	64	0	0	ASCRP3009890	ASCRP3009890	2009.71	364.152	4.180878e+001	4.676089e+000	75	19	4.204452e+000	0	0	0	0	0	0	37.417	1	1	45.835	18.75
DATA	1705	21	65	0	0	ASCRP3000446	ASCRP3000446	2035.15	364	1.860310e+001	2.813385e+000	56	22.5	6.934862e+000	0	0	0	0	0	0	16.5208	1	1	46.1809	22.6
DATA	1706	21	66	0	0	ASCRP3000183	ASCRP3000183	2060.69	364.333	2.442864e+002	2.452099e+001	256	21	4.492194e+000	0	0	0	0	0	0	215.342	1	1	47.5395	20.5862
DATA	1707	21	67	0	0	ASCRP3005754	ASCRP3005754	2086.09	364.065	2.974638e+001	3.665422e+000	65	22	4.567007e+000	0	0	0	0	0	0	26.0325	1	1	54.4085	22.6296
DATA	1708	21	68	0	0	ASCRP3011027	ASCRP3011027	2111.5	364.265	2.776878e+002	2.785237e+001	282.5	21	5.004092e+000	0	0	0	0	0	0	241.375	1	1	46.5243	20.4737
DATA	1709	21	69	0	0	ASCRP3002836	ASCRP3002836	2136.69	364	2.207713e+000	2.173007e+000	40	21	5.285215e+000	0	0	0	0	0	0	0.943794	0	0	45.4864	20.1724
DATA	1710	21	70	0	0	ASCRP3012016	ASCRP3012016	2162.57	364.783	2.220705e+000	2.187265e+000	42	21	4.883873e+000	0	0	0	0	0	0	1.16815	0	0	42.9674	20.931
DATA	1711	21	71	0	0	ASCRP3007746	ASCRP3007746	2187.44	364.028	5.380621e+001	5.811186e+000	84.5	21	4.970603e+000	0	0	0	0	0	0	45.9412	1	1	48.2044	19.7241
DATA	1712	21	72	0	1	ETG04_27747	ETG04_27747	2213.43	364.333	2.243973e+000	2.205902e+000	40	22	4.832907e+000	0	0	0	0	0	0	-0.728255	0	0	46.8651	21.0968
DATA	1713	21	73	0	0	A_23_P25019	NM_000946	2238.43	364.028	4.786691e+001	5.274412e+000	80	22	2.896632e+000	0	0	0	0	0	0	40.501	1	1	48.5334	21.7619
DATA	1714	21	74	0	0	ASCRP3004568	ASCRP3004568	2263.68	364.654	6.292736e+001	6.673635e+000	93	19	5.980039e+000	0	0	0	0	0	0	53.0719	1	1	50.7771	19.75
DATA	1715	21	75	0	0	ASCRP3000487	ASCRP3000487	2289.07	364.23	8.801390e+001	9.079124e+000	114	22	6.594591e+000	0	0	0	0	0	0	74.0262	1	1	47.8731	22.3636
DATA	1716	21	76	0	0	ASCRP3013208	ASCRP3013208	2314.52	364.71	2.270518e+000	2.233619e+000	41	21	6.558079e+000	0	0	0	0	0	0	0.714698	0	0	43.7019	22.1429
DATA	1717	21	77	0	0	ASCRP3002843	ASCRP3002843	2340.09	364.104	3.655001e+002	3.661823e+001	349	24	6.438167e+000	0	0	0	0	0	0	306.644	1	1	46.8651	24.4167
DATA	1718	21	78	0	0	ASCRP3012172	ASCRP3012172	2365.32	364.284	4.693179e+001	5.197420e+000	80	21	6.052485e+000	0	0	0	0	0	0	39.3891	1	1	48.5334	21.4848
DATA	1719	21	79	0	0	Negative008	Negative008	2390.23	365.093	7.039240e+001	6.788099e+000	87	22	6.576780e+000	0	0	0	0	0	0	59.1775	1	1	36.5637	21.6875
DATA	1720	21	80	0	0	ASCRP3002759	ASCRP3002759	2416.18	365.118	9.534587e+000	2.419182e+000	48.5	23	6.419962e+000	0	0	0	0	0	0	8.03766	1	0	46.1809	22.8182
DATA	1721	21	81	0	0	ASCRP3009642	ASCRP3009642	2441.44	364.397	6.701803e+001	7.058338e+000	96	22	4.689152e+000	0	0	0	0	0	0	56.7112	1	1	50.1463	21.5217
DATA	1722	21	82	0	0	ASCRP3011275	ASCRP3011275	2466.93	364.75	4.760545e+000	2.253510e+000	45	23	6.320297e+000	0	0	0	0	0	0	4.05088	1	0	45.835	23.95
DATA	1723	22	1	0	0	ASCRP3008016	ASCRP3008016	422.139	369.528	1.092933e+001	2.228682e+000	52	19	5.879944e+000	0	0	0	0	0	0	10.5467	1	1	47.8731	20.4889
DATA	1724	22	2	0	0	ASCRP3006549	ASCRP3006549	447.667	369.747	5.891285e+002	5.894524e+001	604	26	5.069868e+000	0	0	0	0	0	0	565.127	1	1	49.1849	24.6087
DATA	1725	22	3	0	0	ASCRP3011701	ASCRP3011701	473.433	369.761	2.243992e+001	2.981544e+000	61	22	5.255673e+000	0	0	0	0	0	0	21.4239	1	1	46.5243	22.1176
DATA	1726	22	4	0	0	ASCRP3002009	ASCRP3002009	498.853	369.5	3.664328e+001	4.160355e+000	75	25.5	7.328185e+000	0	0	0	0	0	0	34.8616	1	1	47.2035	24.7667
DATA	1727	22	5	0	0	ASCRP3003081	ASCRP3003081	523.875	369.667	2.009062e+000	1.974977e+000	35	22.5	5.022321e+000	0	0	0	0	0	0	-4.0422	0	0	47.8731	22.4412
DATA	1728	22	6	0	0	ASCRP3010145	ASCRP3010145	549.5	369.5	2.562760e+001	3.237326e+000	65	22	5.875775e+000	0	0	0	0	0	0	24.2839	1	1	57.5363	22.4839
DATA	1729	22	7	0	0	ASCRP3001118	ASCRP3001118	574.667	369.5	2.013463e+000	1.979303e+000	40	22	5.649246e+000	0	0	0	0	0	0	-1.2297	0	0	57.5363	22.2258
DATA	1730	22	8	0	0	Negative030	Negative030	600.423	369.338	2.013136e+000	1.978981e+000	39	22	6.394028e+000	0	0	0	0	0	0	-2.27386	0	0	47.8731	23.0714
DATA	1731	22	9	0	0	ASCRP3002129	ASCRP3002129	625.395	369.513	1.711138e+002	1.722524e+001	199	22.5	4.876653e+000	0	0	0	0	0	0	162.2	1	1	49.8279	22.6786
DATA	1732	22	10	0	0	ASCRP3000579	ASCRP3000579	651.054	369.527	2.158300e+002	2.167311e+001	244.5	20	4.013726e+000	0	0	0	0	0	0	204.903	1	1	54.4085	20.88
DATA	1733	22	11	0	0	ASCRP3006343	ASCRP3006343	676.623	369.636	1.514933e+002	1.527689e+001	182	19	4.295719e+000	0	0	0	0	0	0	144.13	1	1	49.8279	20.1034
DATA	1734	22	12	0	0	ASCRP3004734	ASCRP3004734	701.577	369.628	3.343632e+001	3.878271e+000	72	22	4.961428e+000	0	0	0	0	0	0	31.8934	1	1	49.8279	22.5172
DATA	1735	22	13	0	0	ASCRP3010874	ASCRP3010874	727.243	369.811	1.992688e+000	1.958880e+000	38	22	4.555082e+000	0	0	0	0	0	0	-0.14361	0	0	48.5334	21.9655
DATA	1736	22	14	130	1	(+)eQC-41	EQC	752.471	370.171	1.993207e+001	2.789953e+000	58.5	19.5	5.853279e+000	0	0	0	0	0	0	19.137	1	1	47.5395	20.5
DATA	1737	22	15	0	0	ASCRP3001987	ASCRP3001987	777.957	370.043	1.978312e+000	1.948342e+000	41	19	5.411173e+000	0	0	0	0	0	0	1.13999	0	0	46.8651	20.069
DATA	1738	22	16	0	0	ASCRP3003367	ASCRP3003367	803.5	369.648	1.970246e+000	1.938343e+000	40	21.5	5.031120e+000	0	0	0	0	0	0	0.743583	0	0	57.5363	22.1429
DATA	1739	22	17	0	0	ASCRP3006138	ASCRP3006138	828.582	369.573	4.511395e+000	1.980748e+000	44.5	21	4.833357e+000	0	0	0	0	0	0	4.38418	1	0	57.5363	21.1429
DATA	1740	22	18	0	0	A_23_P2683	NM_024604	854.418	369.573	1.953190e+000	1.920052e+000	35	21	5.325188e+000	0	0	0	0	0	0	-3.00247	0	0	57.5363	21.1026
DATA	1741	22	19	0	0	A_23_P250813	NM_000553	879.788	370.015	1.165638e+001	2.238796e+000	51	23	6.393867e+000	0	0	0	0	0	0	11.4301	1	1	45.835	24.1923
DATA	1742	22	20	0	0	ASCRP3002372	ASCRP3002372	904.902	369.608	1.935657e+000	1.902817e+000	38	21.5	5.061012e+000	0	0	0	0	0	0	-1.97626	0	0	40.2912	21.5769
