TYPE	integer	integer	integer	integer	integer	text	text	float	float	float	float	float	float	float	boolean	boolean	boolean	boolean	boolean	boolean	float	boolean	boolean	float	float
FEATURES	FeatureNum	Row	Col	SubTypeMask	ControlType	ProbeName	SystematicName	PositionX	PositionY	gProcessedSignal	gProcessedSigError	gMedianSignal	gBGMedianSignal	gBGPixSDev	gIsSaturated	gIsFeatNonUnifOL	gIsBGNonUnifOL	gIsFeatPopnOL	gIsBGPopnOL	IsManualFlag	gBGSubSignal	gIsPosAndSignif	gIsWellAboveBG	SpotExtentX	gBGMeanSignal
DATA	1909	24	23	0	0	ASCRP3005050	ASCRP3005050	4162.76	379.184	1.988827e+000	1.956460e+000	38.5	24	6.156371e+000	0	0	0	0	0	0	-0.443244	0	0	49.1849	24.3514
DATA	1910	24	24	0	0	ASCRP3012769	ASCRP3012769	4188.1	379.136	2.420861e+001	3.112947e+000	61	23	5.380958e+000	0	0	0	0	0	0	22.9897	1	1	50.7771	23.4583
DATA	1911	24	25	0	0	ASCRP3007038	ASCRP3007038	4213.58	378.944	1.989933e+000	1.957548e+000	38	24.5	6.525076e+000	0	0	0	0	0	0	-1.42514	0	0	48.2044	24.4375
DATA	1912	24	26	0	0	ASCRP3003701	ASCRP3003701	4238.88	379.25	1.972262e+001	2.779141e+000	57	23	5.674125e+000	0	0	0	0	0	0	18.72	1	1	45.835	23.0645
DATA	1913	24	27	0	0	ASCRP3009793	ASCRP3009793	4264.14	379.602	1.990834e+000	1.958435e+000	37	24	5.202260e+000	0	0	0	0	0	0	-2.15445	0	0	51.4001	24.0313
DATA	1914	24	28	0	0	ASCRP3002872	ASCRP3002872	4289.81	378.919	2.540013e+000	1.975287e+000	41	26	6.500583e+000	0	0	0	0	0	0	2.40981	1	0	47.8731	25.5152
DATA	1915	24	29	0	0	ASCRP3005581	ASCRP3005581	4315.56	379.268	3.454469e+000	1.989428e+000	42	23	5.084191e+000	0	0	0	0	0	0	3.27685	1	0	47.8731	23.1852
DATA	1916	24	30	0	0	ASCRP3012834	ASCRP3012834	4340.45	379.297	1.996804e+001	2.797627e+000	57	23	5.636503e+000	0	0	0	0	0	0	18.9389	1	1	48.8603	23.1875
DATA	1917	24	31	0	0	ASCRP3003030	ASCRP3003030	4365.89	379.5	2.279310e+005	2.279310e+004	216159	23	7.847006e+000	0	0	0	0	0	0	216165	1	1	56.9804	24.963
DATA	1918	24	32	0	0	ASCRP3002687	ASCRP3002687	4391.07	379.512	3.628077e+000	1.993015e+000	43	23	6.098334e+000	0	0	0	0	0	0	3.44064	1	0	50.4627	24.1944
DATA	1919	24	33	0	0	ASCRP3012316	ASCRP3012316	4416.32	379.089	2.314674e+001	3.032844e+000	61	22	5.307851e+000	0	0	0	0	0	0	21.9511	1	1	42.2201	23.3929
DATA	1920	24	34	0	0	ASCRP3007780	ASCRP3007780	4441.93	379.274	3.948787e+002	3.953646e+001	417	23	5.848628e+000	0	0	0	0	0	0	374.509	1	1	48.2044	23.8387
DATA	1921	24	35	0	0	ASCRP3011038	ASCRP3011038	4467.43	378.968	4.581892e+001	4.983223e+000	82.5	21	4.634961e+000	0	0	0	0	0	0	43.4615	1	1	44.0646	21.5313
DATA	1922	24	36	0	0	ASCRP3005031	ASCRP3005031	4493.04	379.1	1.991265e+000	1.965385e+000	40	24	5.987891e+000	0	0	0	0	0	0	1.51833	0	0	46.8651	23.375
DATA	1923	24	37	0	0	ASCRP3002639	ASCRP3002639	4518.32	379.069	4.383043e+001	4.800623e+000	78	25	5.768908e+000	0	0	0	0	0	0	41.5962	1	1	47.8731	24.697
DATA	1924	24	38	0	0	ASCRP3011206	ASCRP3011206	4543.83	379.272	1.989949e+000	1.957564e+000	38	22	4.609589e+000	0	0	0	0	0	0	-0.202519	0	0	50.7771	22.7436
DATA	1925	24	39	0	0	ASCRP3001489	ASCRP3001489	4569.23	379.288	5.505975e+000	2.032657e+000	43	23	5.430699e+000	0	0	0	0	0	0	5.22966	1	0	40.6843	22.7027
DATA	1926	24	40	0	0	ASCRP3004701	ASCRP3004701	4594.46	379.044	1.099811e+001	2.243636e+000	48	22	4.924038e+000	0	0	0	0	0	0	10.4519	1	1	46.5243	22.3846
DATA	1927	24	41	0	0	ASCRP3004291	ASCRP3004291	4619.93	379.187	2.158829e+001	2.912022e+000	58	22	5.725808e+000	0	0	0	0	0	0	20.5296	1	1	47.8731	22.2571
DATA	1928	24	42	0	0	A_23_P67042	NM_017947	4645.07	379.417	2.359462e+001	3.062793e+000	61	22	5.195007e+000	0	0	0	0	0	0	22.4543	1	1	48.2044	22.8929
DATA	1929	24	43	0	0	ASCRP3007339	ASCRP3007339	4671.01	378.986	4.778690e+000	2.008784e+000	42	23	5.611683e+000	0	0	0	0	0	0	4.55178	1	0	46.8651	22.8108
DATA	1930	24	44	0	0	ASCRP3009627	ASCRP3009627	4695.78	378.849	1.765045e+001	2.629628e+000	54	22	6.923971e+000	0	0	0	0	0	0	16.8285	1	1	47.8731	23.3
DATA	1931	24	45	0	0	A_23_P41948	NM_017785	4722.16	378.912	8.715384e+000	2.133178e+000	44	22	5.454264e+000	0	0	0	0	0	0	8.31903	1	0	42.9674	22.1563
DATA	1932	24	46	0	0	ASCRP3008610	ASCRP3008610	4746.79	379.26	4.250465e+002	4.254912e+001	443	22	3.327662e+000	0	0	0	0	0	0	406.198	1	1	48.5334	22.64
DATA	1933	24	47	0	0	ASCRP3011043	ASCRP3011043	4772.34	379.5	4.703647e+000	1.998210e+000	42.5	23	5.154799e+000	0	0	0	0	0	0	4.50119	1	0	46.5243	23.3171
DATA	1934	24	48	0	0	ASCRP3011283	ASCRP3011283	4797.51	379.097	1.425723e+001	2.406879e+000	52	23	6.684165e+000	0	0	0	0	0	0	13.6639	1	1	47.8731	23.7037
DATA	1935	24	49	0	0	ASCRP3011575	ASCRP3011575	4823.29	379.04	5.563016e+000	2.014290e+000	44	22	8.227534e+000	0	0	0	0	0	0	5.34039	1	0	49.1849	22
DATA	1936	24	50	0	0	ASCRP3009891	ASCRP3009891	4848.54	379.014	3.601022e+002	3.606203e+001	389	22	4.946761e+000	0	0	0	0	0	0	346.305	1	1	48.5334	22.4483
DATA	1937	24	51	0	0	ASCRP3003202	ASCRP3003202	4873.58	379.427	9.713954e+000	2.159642e+000	48	23	5.704324e+000	0	0	0	0	0	0	9.35954	1	1	65	23.0938
DATA	1938	24	52	0	0	ASCRP3012822	ASCRP3012822	4899.32	379.041	1.831647e+002	1.841732e+001	213	22	5.333600e+000	0	0	0	0	0	0	176.858	1	1	48.8603	23.2963
DATA	1939	24	53	0	0	A_23_P139509	NM_016570	4924.17	379.494	1.952287e+000	1.920753e+000	37.5	25	6.769680e+000	0	0	0	0	0	0	0.292456	0	0	51.0895	23.6286
DATA	1940	24	54	0	0	ASCRP3013032	ASCRP3013032	4949.68	378.897	4.423970e+001	4.820986e+000	78.5	23	4.537745e+000	0	0	0	0	0	0	42.9153	1	1	45.835	23.6552
DATA	1941	24	55	0	0	ASCRP3008628	ASCRP3008628	4975.41	379.247	3.834123e+001	4.283885e+000	74	23	4.929394e+000	0	0	0	0	0	0	37.2911	1	1	48.5334	22.9677
DATA	1942	24	56	0	0	ASCRP3012092	ASCRP3012092	5000.59	378.913	3.197306e+001	3.722076e+000	67	22.5	6.788438e+000	0	0	0	0	0	0	31.1833	1	1	46.8651	23.0882
DATA	1943	24	57	0	0	ASCRP3001169	ASCRP3001169	5026.63	379.103	4.379137e+000	1.949589e+000	42	26	6.052571e+000	0	0	0	0	0	0	4.28394	1	0	46.5243	25.8857
DATA	1944	24	58	0	0	ASCRP3000351	ASCRP3000351	5051.64	378.866	5.207176e+001	5.540889e+000	86	22	5.740619e+000	0	0	0	0	0	0	51.0982	1	1	45.835	22.5417
DATA	1945	24	59	0	0	ASCRP3006954	ASCRP3006954	5077.12	379.333	1.918776e+000	1.891935e+000	40	23.5	6.301473e+000	0	0	0	0	0	0	1.26766	0	0	42.9674	24.5588
DATA	1946	24	60	0	0	ASCRP3010561	ASCRP3010561	5102.43	379.231	1.920580e+001	2.688195e+000	55.5	22	3.198307e+000	0	0	0	0	0	0	18.9768	1	1	45.4864	22.3333
DATA	1947	24	61	0	0	ASCRP3011883	ASCRP3011883	5127.92	378.89	8.679860e+000	2.065099e+000	45	20	5.548812e+000	0	0	0	0	0	0	8.60872	1	0	46.8651	22.2813
DATA	1948	24	62	0	0	ASCRP3000983	ASCRP3000983	5152.49	379.651	1.897571e+000	1.867166e+000	38.5	19	5.074632e+000	0	0	0	0	0	0	0.419877	0	0	43.7019	20.5758
DATA	1949	24	63	0	0	ASCRP3003762	ASCRP3003762	5179.17	378.917	5.301753e+000	1.932665e+000	44	20.5	6.934386e+000	0	0	0	0	0	0	5.3016	1	0	46.8651	22.5
DATA	1950	24	64	0	0	ASCRP3002673	ASCRP3002673	5204.04	379.304	1.934983e+000	1.860639e+000	40	21	5.979376e+000	0	0	0	0	0	0	1.94326	1	0	46.1809	22.2
DATA	1951	24	65	0	0	ASCRP3000419	ASCRP3000419	5229.5	378.944	3.432017e+002	3.436957e+001	382.5	22.5	5.491094e+000	0	0	0	0	0	0	346.269	1	1	48.5334	23.8214
DATA	1952	24	66	0	0	ASCRP3002207	ASCRP3002207	5254.32	379.122	1.863646e+000	1.833317e+000	36	20.5	6.545052e+000	0	0	0	0	0	0	-0.82941	0	0	48.8603	21.5313
DATA	1953	24	67	0	0	ASCRP3001217	ASCRP3001217	5280.16	378.912	1.978968e+001	2.691255e+000	56.5	23.5	6.184917e+000	0	0	0	0	0	0	20.165	1	1	46.5243	22.2632
DATA	1954	24	68	0	0	ASCRP3006526	ASCRP3006526	5305.63	379	3.809019e+001	4.218992e+000	76	25	5.485691e+000	0	0	0	0	0	0	39.02	1	1	48.5334	23.303
DATA	1955	24	69	0	0	ASCRP3009622	ASCRP3009622	5330.9	379.042	1.834023e+000	1.807297e+000	40	22	6.030227e+000	0	0	0	0	0	0	1.0937	0	0	46.8651	23
DATA	1956	24	70	0	0	ASCRP3012680	ASCRP3012680	5356.2	379.115	3.433218e+001	3.873576e+000	75.5	22	5.543569e+000	0	0	0	0	0	0	35.5706	1	1	44.7812	23.1579
DATA	1957	24	71	0	0	ASCRP3008755	ASCRP3008755	5381.77	379.087	3.520156e+001	3.945893e+000	74	23	6.120531e+000	0	0	0	0	0	0	36.6945	1	1	46.5243	23.775
DATA	1958	24	72	0	0	ASCRP3003635	ASCRP3003635	5407.22	378.877	6.603747e+002	6.606123e+001	719	22	4.863752e+000	0	0	0	0	0	0	692.754	1	1	47.8731	22.2143
DATA	1959	24	73	0	0	ASCRP3013609	ASCRP3013609	5432.19	378.889	6.789949e+000	1.886599e+000	45	24	5.495005e+000	0	0	0	0	0	0	7.16912	1	0	45.4864	24.4848
DATA	1960	24	74	0	0	ASCRP3011075	ASCRP3011075	5458	379	4.275322e+001	4.618846e+000	85	23	6.133578e+000	0	0	0	0	0	0	45.4562	1	1	46.8651	23.8974
DATA	1961	24	75	0	0	ASCRP3012665	ASCRP3012665	5482.95	378.968	2.318146e+001	2.895978e+000	63	22	5.666984e+000	0	0	0	0	0	0	24.8202	1	1	45.4864	22.7949
DATA	1962	24	76	0	0	ASCRP3009266	ASCRP3009266	5508.73	378.986	3.723989e+000	1.762563e+000	42.5	24	5.646466e+000	0	0	0	0	0	0	4.01732	1	0	47.2035	23.5152
DATA	1963	24	77	0	0	ASCRP3011507	ASCRP3011507	5534.65	378.565	1.096063e+001	2.030564e+000	49	24	5.728009e+000	0	0	0	0	0	0	11.9169	1	1	46.8651	23.8857
DATA	1964	24	78	0	0	ASCRP3000877	ASCRP3000877	5559.72	378.676	6.926216e+000	1.831907e+000	47	22.5	6.965808e+000	0	0	0	0	0	0	7.59006	1	0	47.2035	22.8214
DATA	1965	24	79	0	0	ASCRP3005910	ASCRP3005910	5585.24	379.086	9.843511e+000	1.948734e+000	49.5	20	5.283690e+000	0	0	0	0	0	0	10.8772	1	1	46.5243	21.0741
DATA	1966	24	80	0	0	ASCRP3006251	ASCRP3006251	5610.59	379.169	3.123969e+001	3.541157e+000	72	22.5	5.484056e+000	0	0	0	0	0	0	34.8171	1	1	47.5395	22.5294
DATA	1967	24	81	0	0	ASCRP3006155	ASCRP3006155	5636.25	378.75	4.021011e+000	1.700896e+000	42	23	5.466496e+000	0	0	0	0	0	0	4.5217	1	0	47.2035	21.8485
DATA	1968	24	82	0	0	ASCRP3001761	ASCRP3001761	5661.1	378.629	4.818298e+000	1.707328e+000	44.5	21	5.110267e+000	0	0	0	0	0	0	5.46707	1	0	44.0646	21.6561
DATA	1969	25	1	0	0	ASCRP3007048	ASCRP3007048	3591.29	386.681	1.992673e+000	1.960244e+000	36	22	5.611162e+000	0	0	0	0	0	0	-3.08587	0	0	48.2044	22.7166
DATA	1970	25	2	0	0	ASCRP3002391	ASCRP3002391	3616.63	386.746	2.098114e+001	2.870027e+000	58	25.5	7.183089e+000	0	0	0	0	0	0	19.9115	1	1	47.5395	27.125
DATA	1971	25	3	0	0	ASCRP3000077	ASCRP3000077	3641.83	386.899	1.623511e+001	2.542445e+000	54.5	24	4.178118e+000	0	0	0	0	0	0	15.421	1	1	46.8651	23.96
DATA	1972	25	4	0	0	ASCRP3004700	ASCRP3004700	3667.58	386.573	2.576636e+001	3.234523e+000	64.5	21	4.856341e+000	0	0	0	0	0	0	24.4907	1	1	57.5363	22.7407
DATA	1973	25	5	0	0	ASCRP3007969	ASCRP3007969	3692.67	386.545	1.986397e+000	1.954070e+000	38	24	5.007893e+000	0	0	0	0	0	0	-0.0345251	0	0	45.835	24.7429
DATA	1974	25	6	0	0	ASCRP3002222	ASCRP3002222	3718	386.432	3.762844e+000	1.989008e+000	42	21	4.739058e+000	0	0	0	0	0	0	3.58055	1	0	48.5334	21.8438
DATA	1975	25	7	0	0	ASCRP3000731	ASCRP3000731	3743.81	386.687	8.789369e+000	2.140892e+000	48	23	4.301624e+000	0	0	0	0	0	0	8.36759	1	0	45.835	22.8056
DATA	1976	25	8	0	0	ASCRP3002378	ASCRP3002378	3769.42	386.573	1.983820e+000	1.955772e+000	42	23	5.149100e+000	0	0	0	0	0	0	1.22528	0	0	57.5363	23.0714
DATA	1977	25	9	0	0	ASCRP3005595	ASCRP3005595	3794.09	386.667	1.340704e+001	2.367280e+000	51	23	5.617423e+000	0	0	0	0	0	0	12.771	1	1	46.5243	23.8438
DATA	1978	25	10	0	0	AS_circRNA_control201	AS_circRNA_control201	3819.37	386.305	1.062642e+001	2.221460e+000	49	24	5.702001e+000	0	0	0	0	0	0	10.1234	1	1	51.0895	24
DATA	1979	25	11	0	0	ASCRP3008385	ASCRP3008385	3845.29	386.63	1.532373e+001	2.480465e+000	54.5	21	5.303116e+000	0	0	0	0	0	0	14.6005	1	1	48.5334	22.3421
DATA	1980	25	12	0	0	ASCRP3004511	ASCRP3004511	3870.73	386.463	5.403404e+000	2.023975e+000	46	19.5	4.220164e+000	0	0	0	0	0	0	5.14842	1	0	46.5243	20.625
DATA	1981	25	13	0	0	ASCRP3012186	ASCRP3012186	3896.13	387.033	1.982698e+000	1.950431e+000	37	21	5.256742e+000	0	0	0	0	0	0	-1.737	0	0	45.1352	22.2333
DATA	1982	25	14	0	0	ASCRP3011934	ASCRP3011934	3921.5	386.5	9.490502e+001	9.688912e+000	131	22	5.057632e+000	0	0	0	0	0	0	90.416	1	1	57.5363	23.0313
DATA	1984	25	16	0	0	ASCRP3001164	ASCRP3001164	3972.51	386.463	3.555630e+000	1.983507e+000	42	23	5.571525e+000	0	0	0	0	0	0	3.38634	1	0	46.5243	23.5588
DATA	1985	25	17	0	0	ASCRP3001320	ASCRP3001320	3997.55	386.725	1.984038e+000	1.951749e+000	37	24	2.947891e+000	0	0	0	0	0	0	-0.373814	0	0	46.8651	23.3684
DATA	1986	25	18	0	0	A_23_P7313	NM_001040058	4022.55	385.955	1.984677e+000	1.961492e+000	42	22	5.325589e+000	0	0	0	0	0	0	1.7978	0	0	37.4241	21.3438
DATA	1987	25	19	0	0	ASCRP3006101	ASCRP3006101	4048.66	386.574	1.116069e+001	2.249251e+000	49	24	5.300943e+000	0	0	0	0	0	0	10.6214	1	1	43.7019	23.5
DATA	1988	25	20	0	0	ASCRP3006959	ASCRP3006959	4073.84	386.064	1.388915e+001	2.396912e+000	52	21	5.475741e+000	0	0	0	0	0	0	13.2136	1	1	45.4864	22.6667
DATA	1989	25	21	0	0	ASCRP3010611	ASCRP3010611	4099.24	386.705	3.170944e+002	3.176958e+001	332	23	5.407302e+000	0	0	0	0	0	0	301.592	1	1	52.9257	23.1034
DATA	1990	25	22	0	0	ASCRP3007525	ASCRP3007525	4124.51	386.37	8.069061e+001	8.302439e+000	115	25	6.394854e+000	0	0	0	0	0	0	76.7193	1	1	48.5334	25.5938
DATA	1991	25	23	0	0	ASCRP3003446	ASCRP3003446	4150.11	386.806	7.555338e+000	2.096158e+000	47	24	6.431932e+000	0	0	0	0	0	0	7.18133	1	0	47.2035	23.4286
DATA	1992	25	24	0	0	A_23_P252748	NM_007152	4175.66	386.177	2.252163e+001	2.982960e+000	61	22.5	4.849458e+000	0	0	0	0	0	0	21.399	1	1	44.4243	23
DATA	1993	25	25	0	0	ASCRP3000544	ASCRP3000544	4200.68	386.605	1.074957e+002	1.092618e+001	144	23	6.349362e+000	0	0	0	0	0	0	102.108	1	1	49.5074	23.5758
DATA	1994	25	26	0	0	ASCRP3004244	ASCRP3004244	4226.44	386.955	6.151739e+000	2.051505e+000	45	24	6.091322e+000	0	0	0	0	0	0	5.84172	1	0	45.4864	23.3143
DATA	1995	25	27	0	0	CUST_3_PI418767722	NM_002539	4252.08	386.47	1.990080e+000	1.957693e+000	36	21	6.002645e+000	0	0	0	0	0	0	-2.3749	0	0	45.1352	22.4286
DATA	1996	25	28	0	0	ASCRP3012539	ASCRP3012539	4277.11	386.216	1.990597e+000	1.958202e+000	37	25	6.537802e+000	0	0	0	0	0	0	-3.16807	0	0	47.8731	24.3333
DATA	1997	25	29	0	1	ETG02_36680	ETG02_36680	4302.24	386.339	1.991029e+000	1.958627e+000	38	23	5.953577e+000	0	0	0	0	0	0	-0.441804	0	0	42.9674	23.5152
DATA	1998	25	30	0	0	ASCRP3002995	ASCRP3002995	4327.17	386.211	1.991401e+000	1.965839e+000	40.5	22	4.964389e+000	0	0	0	0	0	0	1.55506	0	0	47.5395	22.75
DATA	1999	25	31	0	0	ASCRP3005401	ASCRP3005401	4353.33	386.5	1.232397e+001	2.314638e+000	51	22.5	5.084666e+000	0	0	0	0	0	0	11.6899	1	1	57.5363	23.7813
DATA	2000	25	32	0	0	ASCRP3002506	ASCRP3002506	4378.5	386.5	7.301926e+001	7.560265e+000	107	21.5	5.649003e+000	0	0	0	0	0	0	69.2559	1	1	57.5363	22.5417
DATA	2001	25	33	0	0	A_23_P25873	NM_007086	4404.45	386.881	5.857549e+000	2.045214e+000	44	22	4.984345e+000	0	0	0	0	0	0	5.55543	1	0	46.1809	22.5429
DATA	2002	25	34	0	0	ASCRP3012790	ASCRP3012790	4429.41	385.891	5.155254e+001	5.515105e+000	85.5	21	4.515207e+000	0	0	0	0	0	0	48.894	1	1	44.7812	22
DATA	2003	25	35	0	0	ASCRP3002696	ASCRP3002696	4454.5	387.016	4.922285e+002	4.926184e+001	493	22	6.135507e+000	0	0	0	0	0	0	466.884	1	1	43.7019	23.1111
DATA	2004	25	36	0	0	Negative011	Negative011	4479.91	386.316	1.991475e+000	1.959066e+000	39	22	5.795930e+000	0	0	0	0	0	0	-0.0773648	0	0	49.8279	21.9697
DATA	2005	25	37	0	0	ASCRP3012518	ASCRP3012518	4505.67	387	3.817698e+000	1.995478e+000	41	23.5	6.106250e+000	0	0	0	0	0	0	3.62249	1	0	45.4864	23.9375
DATA	2006	25	38	0	0	ASCRP3003171	ASCRP3003171	4530.88	386.041	6.785572e+000	2.072257e+000	46.5	22.5	5.163128e+000	0	0	0	0	0	0	6.44061	1	0	46.8651	23.1316
DATA	2007	25	39	0	0	ASCRP3012407	ASCRP3012407	4556.61	386.671	1.989615e+000	1.957521e+000	39	22	4.967127e+000	0	0	0	0	0	0	0.317324	0	0	50.7771	22.1212
DATA	2008	25	40	0	0	ASCRP3011450	ASCRP3011450	4581.9	385.831	1.988632e+000	1.957510e+000	40	24	4.944289e+000	0	0	0	0	0	0	0.66223	0	0	46.8651	23.4286
DATA	2009	25	41	0	0	ASCRP3004048	ASCRP3004048	4607.5	386.345	1.202175e+001	2.295154e+000	48	22	5.576087e+000	0	0	0	0	0	0	11.4274	1	1	42.2201	22.9375
DATA	2010	25	42	0	0	ASCRP3010368	ASCRP3010368	4632.9	386.274	1.986095e+000	1.957086e+000	39	22	6.021351e+000	0	0	0	0	0	0	1.08279	0	0	48.2044	22.56
DATA	2011	25	43	0	0	ASCRP3003239	ASCRP3003239	4657.59	386.773	1.984575e+000	1.952278e+000	39	23	5.629969e+000	0	0	0	0	0	0	-0.213047	0	0	49.1849	22.6
DATA	2012	25	44	0	0	ASCRP3011078	ASCRP3011078	4683.45	386.408	1.982724e+000	1.950457e+000	35	22	5.200517e+000	0	0	0	0	0	0	-2.73055	0	0	49.5074	21.1143
DATA	2013	25	45	0	0	ASCRP3000157	ASCRP3000157	4708.5	386.207	1.980703e+000	1.948469e+000	35.5	22	6.706921e+000	0	0	0	0	0	0	-2.3824	0	0	51.0895	23.129
DATA	2014	25	46	0	0	ASCRP3002758	ASCRP3002758	4734.33	386.5	1.978391e+000	1.946194e+000	37	23	4.847206e+000	0	0	0	0	0	0	-1.64469	0	0	57.5363	23.4333
DATA	2015	25	47	0	0	ASCRP3011321	ASCRP3011321	4758.91	386.802	1.975949e+000	1.943792e+000	37	22	4.661672e+000	0	0	0	0	0	0	-1.30539	0	0	50.4627	22.7419
DATA	2016	25	48	0	0	ASCRP3003254	ASCRP3003254	4784.99	386.156	9.119545e+000	2.144501e+000	47	25	5.967007e+000	0	0	0	0	0	0	8.73209	1	0	49.1849	24.9706
DATA	2018	25	50	0	0	ASCRP3012531	ASCRP3012531	4835.52	386.156	3.829662e+001	4.290586e+000	75	22	5.180090e+000	0	0	0	0	0	0	36.7889	1	1	49.8279	20.5
DATA	2019	25	51	0	0	ASCRP3009631	ASCRP3009631	4861.03	387	1.024962e+001	2.186228e+000	49	22	5.318012e+000	0	0	0	0	0	0	9.86427	1	1	46.8651	23.0938
DATA	2020	25	52	0	0	ASCRP3010785	ASCRP3010785	4886.5	386.231	1.647064e+002	1.658300e+001	200	22.5	5.754406e+000	0	0	0	0	0	0	158.838	1	1	49.8279	23.0882
DATA	2021	25	53	0	0	ASCRP3003721	ASCRP3003721	4912	386.5	1.507356e+002	1.519572e+001	181	24	5.827662e+000	0	0	0	0	0	0	145.682	1	1	48.5334	23.0357
DATA	2022	25	54	0	0	AS_circRNA_control215	AS_circRNA_control215	4937.42	386.427	9.341883e+001	9.536833e+000	126	25	4.040131e+000	0	0	0	0	0	0	90.4988	1	1	57.5363	24.5862
DATA	2023	25	55	0	0	ASCRP3004718	ASCRP3004718	4962.58	386.427	3.042568e+001	3.594346e+000	67	23	4.656158e+000	0	0	0	0	0	0	29.5482	1	1	65	23.5862
DATA	2024	25	56	0	0	ASCRP3013136	ASCRP3013136	4988.05	385.873	1.717025e+001	2.567190e+000	53	21	4.686738e+000	0	0	0	0	0	0	16.7203	1	1	45.4864	20.4138
DATA	2025	25	57	0	0	ASCRP3009429	ASCRP3009429	5013.32	386.479	1.703495e+002	1.714092e+001	204	23	5.511180e+000	0	0	0	0	0	0	166.358	1	1	48.5334	23.4571
DATA	2026	25	58	0	0	ASCRP3000574	ASCRP3000574	5038.86	385.932	3.376374e+001	3.872880e+000	69.5	22	6.542007e+000	0	0	0	0	0	0	33.0748	1	1	46.8651	23.7419
DATA	2027	25	59	0	0	ASCRP3000056	ASCRP3000056	5064.37	386.436	1.479376e+001	2.400932e+000	52.5	24	7.812142e+000	0	0	0	0	0	0	14.5392	1	1	49.8279	24.6207
DATA	2028	25	60	0	0	ASCRP3002717	ASCRP3002717	5089.74	386.038	2.732517e+001	3.319327e+000	66	23	3.391641e+000	0	0	0	0	0	0	26.948	1	1	49.8279	22.3548
DATA	2029	25	61	0	0	ASCRP3008306	ASCRP3008306	5115	386.5	9.344768e+001	9.531542e+000	131	22	4.729241e+000	0	0	0	0	0	0	92.4926	1	1	48.5334	22.0513
DATA	2030	25	62	0	0	ASCRP3012932	ASCRP3012932	5140.64	386.068	1.901281e+000	1.874405e+000	38	23	6.502178e+000	0	0	0	0	0	0	1.22603	0	0	49.1849	22.2759
DATA	2031	25	63	0	0	ASCRP3008928	ASCRP3008928	5165.78	386.149	4.861882e+001	5.206530e+000	85.5	22	6.303181e+000	0	0	0	0	0	0	48.5057	1	1	47.8731	22.1795
DATA	2032	25	64	0	0	ASCRP3002605	ASCRP3002605	5191.4	386.151	2.645158e+001	3.230632e+000	64	22	6.758507e+000	0	0	0	0	0	0	26.5046	1	1	48.5334	23.25
DATA	2033	25	65	0	0	ASCRP3011493	ASCRP3011493	5216.61	386.159	1.236290e+001	2.222120e+000	52	22	5.427307e+000	0	0	0	0	0	0	12.4433	1	1	47.2035	22.7931
DATA	2034	25	66	0	0	ASCRP3008278	ASCRP3008278	5241.85	385.75	1.234937e+001	2.214150e+000	51.5	21	5.290071e+000	0	0	0	0	0	0	12.4885	1	1	47.5395	21.8788
DATA	2035	25	67	0	0	ASCRP3009525	ASCRP3009525	5267.06	386.556	9.809708e+000	2.075217e+000	47	21	6.821312e+000	0	0	0	0	0	0	9.96929	1	1	48.2044	22.697
DATA	2036	25	68	0	0	ASCRP3007555	ASCRP3007555	5292.67	386.333	6.819368e+000	1.942747e+000	44	25	6.238984e+000	0	0	0	0	0	0	6.96685	1	0	43.7019	23.2703
DATA	2037	25	69	0	0	ASCRP3004294	ASCRP3004294	5317.9	385.806	1.025580e+001	2.079751e+000	48.5	25	6.231208e+000	0	0	0	0	0	0	10.5345	1	1	46.1809	23.8065
DATA	2038	25	70	0	0	ASCRP3006127	ASCRP3006127	5343.76	386.114	2.922628e+001	3.431833e+000	68.5	24	6.091319e+000	0	0	0	0	0	0	30.1956	1	1	46.5243	24.3333
DATA	2039	25	71	0	0	A_23_P213255	NM_020159	5369.15	386.667	3.999649e+000	1.832300e+000	42	25	5.850519e+000	0	0	0	0	0	0	4.15703	1	0	43.7019	25
DATA	2040	25	72	0	0	ASCRP3007115	ASCRP3007115	5394.24	385.881	1.873381e+001	2.582232e+000	58	23	5.203183e+000	0	0	0	0	0	0	19.5907	1	1	45.835	23.8387
DATA	2041	25	73	0	0	ASCRP3004025	ASCRP3004025	5419.47	386.345	1.806672e+001	2.526263e+000	57	24	6.455417e+000	0	0	0	0	0	0	19.0152	1	1	42.2201	24.3793
DATA	2042	25	74	0	0	ASCRP3003527	ASCRP3003527	5444.76	385.971	1.184669e+002	1.197583e+001	159	24	4.765838e+000	0	0	0	0	0	0	125.526	1	1	46.1809	24.1892
DATA	2043	25	75	0	0	ASCRP3006259	ASCRP3006259	5470.27	386.268	5.906993e+001	6.158398e+000	100	23	6.596839e+000	0	0	0	0	0	0	63.0326	1	1	47.2035	23.4194
DATA	2044	25	76	0	0	ASCRP3012197	ASCRP3012197	5495.59	385.844	1.757640e+000	1.729036e+000	37	24	5.533409e+000	0	0	0	0	0	0	-1.78779	0	0	44.7812	23.7838
DATA	2045	25	77	0	0	ASCRP3008644	ASCRP3008644	5521.43	386.1	3.052681e+001	3.501807e+000	70	23	5.295925e+000	0	0	0	0	0	0	33.0662	1	1	47.5395	22.6944
